masco_version,masco_6d_code,masco_occupation_title_en,masco_4d_code,masco_unit_group_title_en,masco_2013_code_or_status,source_pdf_page,source_printed_page,title_extraction_method
2020,2611-12,"Lawyer, Criminal",2611,Lawyers,2611-23,361,347,systematic_index_text_layer
2020,2611-13,"Lawyer, Litigation",2611,Lawyers,2611-24,361,347,systematic_index_text_layer
2020,2611-14,"Lawyer, Conveyancing",2611,Lawyers,2611-25,361,347,systematic_index_text_layer
2020,2611-15,"Lawyer, Civil",2611,Lawyers,2611-26,361,347,systematic_index_text_layer
2020,2611-16,Advocate,2611,Lawyers,2611-27,361,347,systematic_index_text_layer
2020,2611-17,Solicitor,2611,Lawyers,2611-28,361,347,systematic_index_text_layer
2020,2611-18,Barrister,2611,Lawyers,2611-29,361,347,systematic_index_text_layer
2020,2611-19,Executive Officer (Legal) Grade 48,2611,Lawyers,New,361,347,systematic_index_text_layer
2020,2611-20,Jurist,2611,Lawyers,2619-14,361,347,systematic_index_text_layer
2020,2611-21,Notary,2611,Lawyers,2619-01,361,347,systematic_index_text_layer
2020,2611-22,Legal Officer Grade 23,2611,Lawyers,New,361,347,systematic_index_text_layer
2020,2612-01,Judge,2612,Judges,2612-01,361,347,systematic_index_text_layer
2020,2612-02,Magistrate,2612,Judges,2612-02,361,347,systematic_index_text_layer
2020,2612-03,"Judge, Native Court",2612,Judges,2612-03,361,347,systematic_index_text_layer
2020,2612-04,"Judge, Federal Court",2612,Judges,2612-04,361,347,systematic_index_text_layer
2020,2612-05,"Judge, Sessions Court",2612,Judges,2612-05,361,347,systematic_index_text_layer
2020,2612-06,"Judge, High Court",2612,Judges,2612-06,361,347,systematic_index_text_layer
2020,2612-07,"Judge, Syariah Court",2612,Judges,2612-07,361,347,systematic_index_text_layer
2020,2612-08,"Judge, Industrial Court",2612,Judges,2612-08,361,347,systematic_index_text_layer
2020,2612-09,"President, Industrial Court",2612,Judges,New,361,347,systematic_index_text_layer
2020,2619-01,Commissioner for Oaths,2619,Legal Professionals Not Elsewhere Classified,2619-02,361,347,systematic_index_text_layer
2020,2619-02,Registrar of Court,2619,Legal Professionals Not Elsewhere Classified,2619-03,361,347,systematic_index_text_layer
2020,2619-03,Trust Officer,2619,Legal Professionals Not Elsewhere Classified,2619-04,361,347,systematic_index_text_layer
2020,2619-04,Public Trustee,2619,Legal Professionals Not Elsewhere Classified,2619-05,361,347,systematic_index_text_layer
2020,2619-05,Official Assignee,2619,Legal Professionals Not Elsewhere Classified,2619-06,361,347,systematic_index_text_layer
2020,2619-06,Bankruptcy Officer,2619,Legal Professionals Not Elsewhere Classified,2619-07,361,347,systematic_index_text_layer
2020,2619-07,Coroner,2619,Legal Professionals Not Elsewhere Classified,2619-08,362,348,systematic_index_text_layer
2020,2619-08,Court Receiver and Liquidator,2619,Legal Professionals Not Elsewhere Classified,2619-09,362,348,systematic_index_text_layer
2020,2619-09,Handwriting Expert,2619,Legal Professionals Not Elsewhere Classified,2619-10,362,348,systematic_index_text_layer
2020,2619-10,Parliamentary Drafter,2619,Legal Professionals Not Elsewhere Classified,2619-11,362,348,systematic_index_text_layer
2020,2619-11,Insurance Claims Arbitrator,2619,Legal Professionals Not Elsewhere Classified,2619-12,362,348,systematic_index_text_layer
2020,2619-12,"Appeals Referee, Social Security Claims",2619,Legal Professionals Not Elsewhere Classified,2619-13,362,348,systematic_index_text_layer
2020,2619-13,Parliamentary Secretary,2619,Legal Professionals Not Elsewhere Classified,New,362,348,systematic_index_text_layer
2020,2711-01,Guest Service Officer,2711,Hotel Professionals,2711-01,362,348,systematic_index_text_layer
2020,2711-02,Hotel Operations Executive,2711,Hotel Professionals,2711-02,362,348,systematic_index_text_layer
2020,2711-03,Food and Beverage Guest Services Executive,2711,Hotel Professionals,2711-03,362,348,systematic_index_text_layer
2020,2711-04,Executive Concierge Hotel,2711,Hotel Professionals,New,362,348,systematic_index_text_layer
2020,2711-05,Guest Service Executive,2711,Hotel Professionals,2711-05,362,348,systematic_index_text_layer
2020,2711-06,Front Desk Executive,2711,Hotel Professionals,2711-06,362,348,systematic_index_text_layer
2020,2711-07,Housekeeping Executive,2711,Hotel Professionals,New,362,348,systematic_index_text_layer
2020,2711-08,Hotel Management Executive,2711,Hotel Professionals,New,362,348,systematic_index_text_layer
2020,2711-09,Hotel Event Executive,2711,Hotel Professionals,New,362,348,systematic_index_text_layer
2020,2711-10,Executive Housekeeper,2711,Hotel Professionals,5151-05,362,348,systematic_index_text_layer
2020,2712-01,Food Preparation Executive,2712,Restaurant Professionals,2713-02,362,348,systematic_index_text_layer
2020,2712-02,Kitchen Administrator,2712,Restaurant Professionals,2713-03,362,348,systematic_index_text_layer
2020,2712-03,Food and Beverage Personnel,2712,Restaurant Professionals,2713-04,362,348,systematic_index_text_layer
2020,2712-04,Food and Beverage Executive,2712,Restaurant Professionals,2713-05,362,348,systematic_index_text_layer
2020,2712-05,Food and Beverage Administrator,2712,Restaurant Professionals,2713-06,362,348,systematic_index_text_layer
2020,2712-06,Food and Beverage Captain,2712,Restaurant Professionals,2713-07,362,348,systematic_index_text_layer
2020,2712-07,Food and Beverage Coordinator,2712,Restaurant Professionals,2713-08,362,348,systematic_index_text_layer
2020,2712-08,Chef de Cuisine,2712,Restaurant Professionals,New,362,348,systematic_index_text_layer
2020,2712-09,Executive Chef,2712,Restaurant Professionals,3641-03,362,348,systematic_index_text_layer
2020,2712-10,Head Chef,2712,Restaurant Professionals,3641-02,362,348,systematic_index_text_layer
2020,2811-01,Archives Officer Grade S41,2811,Archivists And Curators,2811-01,362,348,systematic_index_text_layer
2020,2811-02,Curator Grade S41,2811,Archivists And Curators,2811-02,362,348,systematic_index_text_layer
2020,2811-03,Archivist,2811,Archivists And Curators,2811-05,362,348,systematic_index_text_layer
2020,2811-04,Curator,2811,Archivists And Curators,2811-06,362,348,systematic_index_text_layer
2020,2811-05,Museum Curator,2811,Archivists And Curators,2811-07,362,348,systematic_index_text_layer
2020,2811-06,Art Gallery Curator,2811,Archivists And Curators,2811-08,362,348,systematic_index_text_layer
2020,2812-01,Librarian Grade S41,2812,Librarians And Related Information Professionals,2812-01,362,348,systematic_index_text_layer
2020,2812-02,Executive Officer (Library) Grade 41,2812,Librarians And Related Information Professionals,2812-02,362,348,systematic_index_text_layer
2020,2812-03,Executive Officer (Library) Grade 9,2812,Librarians And Related Information Professionals,2812-05,362,348,systematic_index_text_layer
2020,2812-04,Library Executive,2812,Librarians And Related Information Professionals,2812-08,362,348,systematic_index_text_layer
2020,2812-05,Librarian,2812,Librarians And Related Information Professionals,2812-09,362,348,systematic_index_text_layer
2020,2812-06,Bibliographer,2812,Librarians And Related Information Professionals,2812-10,362,348,systematic_index_text_layer
2020,2812-07,"Librarian, Audio-Visual",2812,Librarians And Related Information Professionals,2812-11,362,348,systematic_index_text_layer
2020,2812-08,"Librarian, Film",2812,Librarians And Related Information Professionals,2812-12,362,348,systematic_index_text_layer
2020,2812-09,Documentalist,2812,Librarians And Related Information Professionals,2812-13,362,348,systematic_index_text_layer
2020,2812-10,Cataloguer,2812,Librarians And Related Information Professionals,2812-14,362,348,systematic_index_text_layer
2020,2821-01,Economic Affairs Officer Grade E41,2821,Economists,2821-01,362,348,systematic_index_text_layer
2020,2821-02,Executive Officer (Economic) Grade 9,2821,Economists,2821-03,362,348,systematic_index_text_layer
2020,2821-03,Econometrician,2821,Economists,2821-05,362,348,systematic_index_text_layer
2020,2821-04,Economist,2821,Economists,2821-06,362,348,systematic_index_text_layer
2020,2821-05,"Economist, Econometrician",2821,Economists,2821-07,362,348,systematic_index_text_layer
2020,2821-06,Economic Adviser,2821,Economists,2821-08,362,348,systematic_index_text_layer
2020,2821-07,Economic Analyst,2821,Economists,2821-09,363,349,systematic_index_text_layer
2020,2821-08,Labour Economist,2821,Economists,2821-10,363,349,systematic_index_text_layer
2020,2821-09,Home Economist,2821,Economists,2821-11,363,349,systematic_index_text_layer
2020,2822-01,Sociologist,2822,"Sociologists, Anthropologists And Related Professionals",2822-03,363,349,systematic_index_text_layer
2020,2822-02,Anthropologist,2822,"Sociologists, Anthropologists And Related Professionals",2822-04,363,349,systematic_index_text_layer
2020,2822-03,Archaeologist,2822,"Sociologists, Anthropologists And Related Professionals",2822-05,363,349,systematic_index_text_layer
2020,2822-04,Geographer,2822,"Sociologists, Anthropologists And Related Professionals",2822-06,363,349,systematic_index_text_layer
2020,2822-05,Penologist,2822,"Sociologists, Anthropologists And Related Professionals",2822-07,363,349,systematic_index_text_layer
2020,2822-06,Criminologist,2822,"Sociologists, Anthropologists And Related Professionals",2822-08,363,349,systematic_index_text_layer
2020,2822-07,Ethnologist,2822,"Sociologists, Anthropologists And Related Professionals",2822-09,363,349,systematic_index_text_layer
2020,2822-08,"Sociologist, Social Pathology",2822,"Sociologists, Anthropologists And Related Professionals",New,363,349,systematic_index_text_layer
2020,2823-01,Philosopher,2823,"Philosophers, Historians And Political Scientists",2823-01,363,349,systematic_index_text_layer
2020,2823-02,Political Philosopher,2823,"Philosophers, Historians And Political Scientists",2823-02,363,349,systematic_index_text_layer
2020,2823-03,Historian,2823,"Philosophers, Historians And Political Scientists",2823-03,363,349,systematic_index_text_layer
2020,2823-04,Political Scientist,2823,"Philosophers, Historians And Political Scientists",2823-04,363,349,systematic_index_text_layer
2020,2823-05,Genealogist,2823,"Philosophers, Historians And Political Scientists",New,363,349,systematic_index_text_layer
2020,2824-01,Psychology Officer Grade S41,2824,Psychologists,2824-01,363,349,systematic_index_text_layer
2020,2824-02,Executive Officer (Psychology) Grade 41,2824,Psychologists,2824-02,363,349,systematic_index_text_layer
2020,2824-03,Psychologists,2824,Psychologists,2824-05,363,349,systematic_index_text_layer
2020,2824-04,Clinical Psychologist,2824,Psychologists,2824-06,363,349,systematic_index_text_layer
2020,2824-05,Educational Psychologist,2824,Psychologists,2824-07,363,349,systematic_index_text_layer
2020,2824-06,Organizational Psychologist,2824,Psychologists,2824-08,363,349,systematic_index_text_layer
2020,2824-07,Psychotherapist,2824,Psychologists,2824-09,363,349,systematic_index_text_layer
2020,2824-08,Sports Psychologist,2824,Psychologists,2824-10,363,349,systematic_index_text_layer
2020,2825-01,Community Development Officer Grade S41,2825,Social Work And Counselling Professionals,2825-01,363,349,systematic_index_text_layer
2020,2825-02,"Social Worker, Professional",2825,Social Work And Counselling Professionals,2825-03,363,349,systematic_index_text_layer
2020,2825-03,Counselor,2825,Social Work And Counselling Professionals,2825-04,363,349,systematic_index_text_layer
2020,2825-04,Marriage Counselor,2825,Social Work And Counselling Professionals,2825-05,363,349,systematic_index_text_layer
2020,2825-05,Addictions Counsellor,2825,Social Work And Counselling Professionals,2825-06,363,349,systematic_index_text_layer
2020,2825-06,Bereavement Counsellor,2825,Social Work And Counselling Professionals,2825-07,363,349,systematic_index_text_layer
2020,2825-07,Child and Youth Counsellor,2825,Social Work And Counselling Professionals,2825-08,363,349,systematic_index_text_layer
2020,2825-08,Family Counsellor,2825,Social Work And Counselling Professionals,2825-09,363,349,systematic_index_text_layer
2020,2825-09,Parole Officer,2825,Social Work And Counselling Professionals,2825-10,363,349,systematic_index_text_layer
2020,2825-10,Probation Officer,2825,Social Work And Counselling Professionals,2825-11,363,349,systematic_index_text_layer
2020,2825-11,Women’s Welfare Organizer,2825,Social Work And Counselling Professionals,2825-12,363,349,systematic_index_text_layer
2020,2825-12,Youth and Sports Officer Grade S41,2825,Social Work And Counselling Professionals,3622-01,363,349,systematic_index_text_layer
2020,2825-13,Anti-Drug Officer Grade S41,2825,Social Work And Counselling Professionals,2919-07,363,349,systematic_index_text_layer
2020,2826-01,Islamic Affairs Officer Grade S41,2826,Religious Professionals,2826-01,363,349,systematic_index_text_layer
2020,2826-02,Religious Officer,2826,Religious Professionals,2826-03,363,349,systematic_index_text_layer
2020,2826-03,Mufti,2826,Religious Professionals,2826-04,363,349,systematic_index_text_layer
2020,2826-04,Imam,2826,Religious Professionals,2826-05,363,349,systematic_index_text_layer
2020,2826-05,Kadhi,2826,Religious Professionals,2826-06,363,349,systematic_index_text_layer
2020,2826-06,"Priest, Church",2826,Religious Professionals,2826-07,363,349,systematic_index_text_layer
2020,2826-07,"Priest, Temple",2826,Religious Professionals,2826-08,363,349,systematic_index_text_layer
2020,2826-08,Religious Professionals,2826,Religious Professionals,2826-09,363,349,systematic_index_text_layer
2020,2831-01,Author,2831,Authors And Related Writers,2831-01,363,349,systematic_index_text_layer
2020,2831-02,Biographer,2831,Authors And Related Writers,2831-02,363,349,systematic_index_text_layer
2020,2831-03,Novelist,2831,Authors And Related Writers,2831-03,364,350,systematic_index_text_layer
2020,2831-04,Playwright,2831,Authors And Related Writers,2831-04,364,350,systematic_index_text_layer
2020,2831-05,Essayist,2831,Authors And Related Writers,2831-05,364,350,systematic_index_text_layer
2020,2831-06,Humorist,2831,Authors And Related Writers,2831-06,364,350,systematic_index_text_layer
2020,2831-07,Versifier,2831,Authors And Related Writers,2831-07,364,350,systematic_index_text_layer
2020,2831-08,Critic,2831,Authors And Related Writers,2831-08,364,350,systematic_index_text_layer
2020,2831-09,"Writer, Comedy",2831,Authors And Related Writers,2831-09,364,350,systematic_index_text_layer
2020,2831-10,Poet,2831,Authors And Related Writers,2831-10,364,350,systematic_index_text_layer
2020,2831-11,"Copywriter, Advertising",2831,Authors And Related Writers,2831-11,364,350,systematic_index_text_layer
2020,2831-12,Lyricist,2831,Authors And Related Writers,2831-12,364,350,systematic_index_text_layer
2020,2831-13,Fiction Writer,2831,Authors And Related Writers,2831-13,364,350,systematic_index_text_layer
2020,2831-14,Song Writer,2831,Authors And Related Writers,2831-14,364,350,systematic_index_text_layer
2020,2831-15,Publicity Writer,2831,Authors And Related Writers,2831-15,364,350,systematic_index_text_layer
2020,2831-16,Script Writer,2831,Authors And Related Writers,2831-16,364,350,systematic_index_text_layer
2020,2831-17,Technical Writer,2831,Authors And Related Writers,2831-17,364,350,systematic_index_text_layer
2020,2831-18,Editor,2831,Authors And Related Writers,2831-18,364,350,systematic_index_text_layer
2020,2831-19,Book Editor,2831,Authors And Related Writers,2831-19,364,350,systematic_index_text_layer
2020,2831-20,Proofreader,2831,Authors And Related Writers,2831-20,364,350,systematic_index_text_layer
2020,2831-21,Interactive Media Writer,2831,Authors And Related Writers,2831-21,364,350,systematic_index_text_layer
2020,2831-22,Speech Writer,2831,Authors And Related Writers,2831-22,364,350,systematic_index_text_layer
2020,2831-23,Publications Officer Grade N41,2831,Authors And Related Writers,2832-02,364,350,systematic_index_text_layer
2020,2831-24,Sasterawan,2831,Authors And Related Writers,New,364,350,systematic_index_text_layer
2020,2832-01,News Reporter,2832,Journalists,2832-05,364,350,systematic_index_text_layer
2020,2832-02,Columnist,2832,Journalists,2832-06,364,350,systematic_index_text_layer
2020,2832-03,Journalist,2832,Journalists,2832-07,364,350,systematic_index_text_layer
2020,2832-04,Political Editor,2832,Journalists,2832-08,364,350,systematic_index_text_layer
2020,2832-05,Radio and Television News Broadcasting Editor,2832,Journalists,2832-09,364,350,systematic_index_text_layer
2020,2832-06,Copy Editor,2832,Journalists,2832-10,364,350,systematic_index_text_layer
2020,2832-07,Newspaper Editor,2832,Journalists,2832-11,364,350,systematic_index_text_layer
2020,2832-08,Newspaper Reporter,2832,Journalists,2832-12,364,350,systematic_index_text_layer
2020,2832-09,Sports Writer,2832,Journalists,2832-13,364,350,systematic_index_text_layer
2020,2832-10,Sub Editor,2832,Journalists,2832-14,364,350,systematic_index_text_layer
2020,2832-11,Television/Radio News Reporter,2832,Journalists,2832-15,364,350,systematic_index_text_layer
2020,2832-12,Press Editor,2832,Journalists,2832-16,364,350,systematic_index_text_layer
2020,2832-13,Court Reporter,2832,Journalists,2832-17,364,350,systematic_index_text_layer
2020,2832-14,Journalist Grade S29,2832,Journalists,New,364,350,systematic_index_text_layer
2020,2832-15,"Journalist, Grade S41",2832,Journalists,2832-01,364,350,systematic_index_text_layer
2020,2833-01,Simultaneous Interpreters Grade N41,2833,"Translators, Interpreters And Other Linguists",2833-02,364,350,systematic_index_text_layer
2020,2833-02,Translator,2833,"Translators, Interpreters And Other Linguists",2833-03,364,350,systematic_index_text_layer
2020,2833-03,Interpreter,2833,"Translators, Interpreters And Other Linguists",2833-04,364,350,systematic_index_text_layer
2020,2833-04,Philologist,2833,"Translators, Interpreters And Other Linguists",2833-05,364,350,systematic_index_text_layer
2020,2833-05,Lexicographer,2833,"Translators, Interpreters And Other Linguists",2833-06,364,350,systematic_index_text_layer
2020,2833-06,Sign Language Interpreter,2833,"Translators, Interpreters And Other Linguists",2833-07,364,350,systematic_index_text_layer
2020,2833-07,Subtitler,2833,"Translators, Interpreters And Other Linguists",2833-08,364,350,systematic_index_text_layer
2020,2833-08,Language Planner Grade S41,2833,"Translators, Interpreters And Other Linguists",New,364,350,systematic_index_text_layer
2020,2833-09,Interpreter Grade LA29,2833,"Translators, Interpreters And Other Linguists",New,364,350,systematic_index_text_layer
2020,2833-10,Interpreter Grade LA19,2833,"Translators, Interpreters And Other Linguists",2833-01,364,350,systematic_index_text_layer
2020,2841-01,Sculptor,2841,Visual Artists,2841-01,364,350,systematic_index_text_layer
2020,2841-02,Cartoonist,2841,Visual Artists,2841-02,364,350,systematic_index_text_layer
2020,2841-03,Painting Restorer,2841,Visual Artists,2841-03,364,350,systematic_index_text_layer
2020,2841-04,Fine Art Engraver-Etcher,2841,Visual Artists,2841-04,364,350,systematic_index_text_layer
2020,2841-05,Artist,2841,Visual Artists,2841-05,364,350,systematic_index_text_layer
2020,2841-06,Landscape Artist,2841,Visual Artists,2841-06,364,350,systematic_index_text_layer
2020,2841-07,Paint Artist,2841,Visual Artists,2841-07,365,351,systematic_index_text_layer
2020,2841-08,Ceramic Artist,2841,Visual Artists,2841-08,365,351,systematic_index_text_layer
2020,2841-09,Commercial Artist,2841,Visual Artists,2841-09,365,351,systematic_index_text_layer
2020,2841-10,Photo Restorer,2841,Visual Artists,2841-10,365,351,systematic_index_text_layer
2020,2841-11,Portrait Painter,2841,Visual Artists,2841-11,365,351,systematic_index_text_layer
2020,2842-01,Musician Grade B41,2842,"Musicians, Singers And Composers",2842-01,365,351,systematic_index_text_layer
2020,2842-02,Musicologist,2842,"Musicians, Singers And Composers",2842-02,365,351,systematic_index_text_layer
2020,2842-03,Instrumentalist,2842,"Musicians, Singers And Composers",2842-03,365,351,systematic_index_text_layer
2020,2842-04,Adiguru - Music,2842,"Musicians, Singers And Composers",2842-04,365,351,systematic_index_text_layer
2020,2842-05,Adiguru - Shadow Puppet Theatre,2842,"Musicians, Singers And Composers",2842-05,365,351,systematic_index_text_layer
2020,2842-06,Musician,2842,"Musicians, Singers And Composers",2842-06,365,351,systematic_index_text_layer
2020,2842-07,Orchestrator,2842,"Musicians, Singers And Composers",2842-07,365,351,systematic_index_text_layer
2020,2842-08,Band Leader,2842,"Musicians, Singers And Composers",2842-08,365,351,systematic_index_text_layer
2020,2842-09,Music Director,2842,"Musicians, Singers And Composers",2842-09,365,351,systematic_index_text_layer
2020,2842-10,Music Composer,2842,"Musicians, Singers And Composers",2842-10,365,351,systematic_index_text_layer
2020,2842-11,Music Arranger,2842,"Musicians, Singers And Composers",2842-11,365,351,systematic_index_text_layer
2020,2842-12,Vocal Group Conductor,2842,"Musicians, Singers And Composers",2842-12,365,351,systematic_index_text_layer
2020,2842-13,Orchestra Conductor,2842,"Musicians, Singers And Composers",2842-13,365,351,systematic_index_text_layer
2020,2842-14,Band Conductor,2842,"Musicians, Singers And Composers",2842-14,365,351,systematic_index_text_layer
2020,2842-15,Singer,2842,"Musicians, Singers And Composers",2842-15,365,351,systematic_index_text_layer
2020,2842-16,Music Conductor,2842,"Musicians, Singers And Composers",2842-16,365,351,systematic_index_text_layer
2020,2842-17,Musician Grade B43,2842,"Musicians, Singers And Composers",New,365,351,systematic_index_text_layer
2020,2842-18,Musician Grade B47,2842,"Musicians, Singers And Composers",New,365,351,systematic_index_text_layer
2020,2842-19,Musician Grade B51,2842,"Musicians, Singers And Composers",New,365,351,systematic_index_text_layer
2020,2842-20,Musician Grade B53,2842,"Musicians, Singers And Composers",New,365,351,systematic_index_text_layer
2020,2843-01,Dancer,2843,Dancers And Choreographers,2843-02,365,351,systematic_index_text_layer
2020,2843-02,"Dancer, Night Club",2843,Dancers And Choreographers,2843-03,365,351,systematic_index_text_layer
2020,2843-03,Choreographer,2843,Dancers And Choreographers,2843-04,365,351,systematic_index_text_layer
2020,2843-04,Dance Director,2843,Dancers And Choreographers,2843-05,365,351,systematic_index_text_layer
2020,2843-05,Dance Arranger,2843,Dancers And Choreographers,2843-06,365,351,systematic_index_text_layer
2020,2843-06,Dance Instructor,2843,Dancers And Choreographers,2843-07,365,351,systematic_index_text_layer
2020,2844-01,Producer Grade B41,2844,"Film, Stage And Related Directors And Producers",2844-02,365,351,systematic_index_text_layer
2020,2844-02,Animation Producer,2844,"Film, Stage And Related Directors And Producers",2844-03,365,351,systematic_index_text_layer
2020,2844-03,Multimedia Producer,2844,"Film, Stage And Related Directors And Producers",2844-04,365,351,systematic_index_text_layer
2020,2844-04,Motion Picture Director,2844,"Film, Stage And Related Directors And Producers",2844-05,365,351,systematic_index_text_layer
2020,2844-05,Motion Picture Photography Director,2844,"Film, Stage And Related Directors And Producers",2844-06,365,351,systematic_index_text_layer
2020,2844-06,Stage Director,2844,"Film, Stage And Related Directors And Producers",2844-07,365,351,systematic_index_text_layer
2020,2844-07,Radio and Television Broadcasting Director,2844,"Film, Stage And Related Directors And Producers",2844-08,365,351,systematic_index_text_layer
2020,2844-08,Radio and Television Director,2844,"Film, Stage And Related Directors And Producers",2844-09,365,351,systematic_index_text_layer
2020,2844-09,Theatre Director,2844,"Film, Stage And Related Directors And Producers",2844-10,365,351,systematic_index_text_layer
2020,2844-10,"Producer, Motion Picture",2844,"Film, Stage And Related Directors And Producers",2844-11,365,351,systematic_index_text_layer
2020,2844-11,Film and Video Editor,2844,"Film, Stage And Related Directors And Producers",2844-12,365,351,systematic_index_text_layer
2020,2844-12,Stage Producer,2844,"Film, Stage And Related Directors And Producers",2844-13,365,351,systematic_index_text_layer
2020,2844-13,Theatre Producer,2844,"Film, Stage And Related Directors And Producers",2844-14,365,351,systematic_index_text_layer
2020,2844-14,"Producer, Television",2844,"Film, Stage And Related Directors And Producers",2844-15,365,351,systematic_index_text_layer
2020,2844-15,Documentary Director,2844,"Film, Stage And Related Directors And Producers",2844-16,365,351,systematic_index_text_layer
2020,2844-16,Director Of Photography,2844,"Film, Stage And Related Directors And Producers",2844-17,365,351,systematic_index_text_layer
2020,2844-17,Television Or Radio Technical Director,2844,"Film, Stage And Related Directors And Producers",2844-18,365,351,systematic_index_text_layer
2020,2844-18,Technical Producer,2844,"Film, Stage And Related Directors And Producers",New,365,351,systematic_index_text_layer
2020,2844-19,Producer Grade B43,2844,"Film, Stage And Related Directors And Producers",New,365,351,systematic_index_text_layer
2020,2844-20,Producer Grade B47,2844,"Film, Stage And Related Directors And Producers",New,365,351,systematic_index_text_layer
2020,2844-21,Producer Grade B51,2844,"Film, Stage And Related Directors And Producers",New,365,351,systematic_index_text_layer
2020,2844-22,Producer Grade B53,2844,"Film, Stage And Related Directors And Producers",New,365,351,systematic_index_text_layer
2020,2845-01,Actor,2845,Actors,2845-01,366,352,systematic_index_text_layer
2020,2845-02,Impersonator,2845,Actors,New,366,352,systematic_index_text_layer
2020,2845-03,Story Teller,2845,Actors,2845-03,366,352,systematic_index_text_layer
2020,2845-04,Mime Artist,2845,Actors,2845-05,366,352,systematic_index_text_layer
2020,2846-01,Disk-jockey (DJ),2846,"Announcers On Radio, Television And Other Media",2846-01,366,352,systematic_index_text_layer
2020,2846-02,Radio Announcer,2846,"Announcers On Radio, Television And Other Media",2846-02,366,352,systematic_index_text_layer
2020,2846-03,Television Announcer,2846,"Announcers On Radio, Television And Other Media",2846-03,366,352,systematic_index_text_layer
2020,2846-04,Master Of Ceremonies,2846,"Announcers On Radio, Television And Other Media",2846-04,366,352,systematic_index_text_layer
2020,2846-05,Compere,2846,"Announcers On Radio, Television And Other Media",2846-05,366,352,systematic_index_text_layer
2020,2846-06,Newscaster,2846,"Announcers On Radio, Television And Other Media",2846-06,366,352,systematic_index_text_layer
2020,2846-07,Commentator,2846,"Announcers On Radio, Television And Other Media",2846-07,366,352,systematic_index_text_layer
2020,2846-08,"Interviewer, Media",2846,"Announcers On Radio, Television And Other Media",2846-08,366,352,systematic_index_text_layer
2020,2846-09,Presentation Support Assistant,2846,"Announcers On Radio, Television And Other Media",2846-09,366,352,systematic_index_text_layer
2020,2846-10,Programme Preparer,2846,"Announcers On Radio, Television And Other Media",2846-10,366,352,systematic_index_text_layer
2020,2846-11,News Anchor,2846,"Announcers On Radio, Television And Other Media",2846-11,366,352,systematic_index_text_layer
2020,2846-12,Sports Announcer,2846,"Announcers On Radio, Television And Other Media",2846-12,366,352,systematic_index_text_layer
2020,2846-13,Host,2846,"Announcers On Radio, Television And Other Media",New,366,352,systematic_index_text_layer
2020,2847-01,Acrobat,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-01,366,352,systematic_index_text_layer
2020,2847-02,Contortionist,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-02,366,352,systematic_index_text_layer
2020,2847-03,Magician,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-03,366,352,systematic_index_text_layer
2020,2847-04,Clown,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-04,366,352,systematic_index_text_layer
2020,2847-05,Mimic,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-05,366,352,systematic_index_text_layer
2020,2847-06,Ventriloquist,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-06,366,352,systematic_index_text_layer
2020,2847-07,Snake Charmer,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-08,366,352,systematic_index_text_layer
2020,2847-08,"Circus Performer, Animal",2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-09,366,352,systematic_index_text_layer
2020,2847-09,Juggler,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-10,366,352,systematic_index_text_layer
2020,2847-10,Puppeteer,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-11,366,352,systematic_index_text_layer
2020,2847-11,Stand-up Comedian,2847,"Clowns, Magicians, Acrobats And Related Professionals",2847-12,366,352,systematic_index_text_layer
2020,2848-01,"Trainer In Zoological, Bird and Aquatic Parks",2848,Animal Keepers And Trainers,2848-01,366,352,systematic_index_text_layer
2020,2848-02,Trainer In Crocodile Farm,2848,Animal Keepers And Trainers,2848-02,366,352,systematic_index_text_layer
2020,2848-03,Dog Trainer,2848,Animal Keepers And Trainers,2848-03,366,352,systematic_index_text_layer
2020,2848-04,Horse Trainer,2848,Animal Keepers And Trainers,2848-04,366,352,systematic_index_text_layer
2020,2848-05,Elephant Trainer (Mahout),2848,Animal Keepers And Trainers,New,366,352,systematic_index_text_layer
2020,2849-01,Cultural Officer Grade B41,2849,Creative And Performing Artists Not Elsewhere Classified,2844-01,366,352,systematic_index_text_layer
2020,2849-02,Cultural Officer Grade B43,2849,Creative And Performing Artists Not Elsewhere Classified,New,366,352,systematic_index_text_layer
2020,2849-03,Cultural Officer Grade B47,2849,Creative And Performing Artists Not Elsewhere Classified,New,366,352,systematic_index_text_layer
2020,2849-04,Cultural Officer Grade B51,2849,Creative And Performing Artists Not Elsewhere Classified,New,366,352,systematic_index_text_layer
2020,2849-05,Cultural Officer Grade B53,2849,Creative And Performing Artists Not Elsewhere Classified,New,366,352,systematic_index_text_layer
2020,2849-06,Freelance Speaker,2849,Creative And Performing Artists Not Elsewhere Classified,New,366,352,systematic_index_text_layer
2020,2911-01,Superintendent of Custom Grade WK41,2911,Professional Customs And Border Inspectors,2911-01,366,352,systematic_index_text_layer
