"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","matched_esco_label","exact_normalized_label","same_four_digit_group","selected_primary","query_masco_version","score_is_probability"
"M352124","352124","Assistant Telecommunications Engineer","1","2153.1","Telecommunications Engineer","http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2","0.810503","0.851508","0.652299","Telecommunications Engineer","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","2","3522.1","Telecommunications Engineering Technician","http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44","0.739005","0.781111","0.637184","Telecommunications Engineering Technician","false","false","true","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","3","7422.7","Telecommunications Technician","http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c","0.729127","0.763018","0.635059","Telecommunications Installer","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","4","1330.9","Telecommunications Manager","http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8","0.708288","0.728444","0.626379","Telecommunications Manager","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","5","2153.1.1","Telecommunications Analyst","http://data.europa.eu/esco/occupation/c5d36eef-df20-47a8-a332-5b4358fa83e3","0.679638","0.721919","0.574684","Telecommunications Consultant","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","6","3112.8","Engineering Assistant","http://data.europa.eu/esco/occupation/9581c837-fee7-4068-9618-1116fd93d723","0.656136","0.767217","0.516736","Technical Support Worker","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","7","7422.6","Telecommunications Equipment Maintainer","http://data.europa.eu/esco/occupation/d07e6a57-a339-4cfd-bf22-a951713148a3","0.619057","0.613343","0.608497","Telecommunications Equipment Maintainer","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","8","3151.3","Ship Assistant Engineer","http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22","0.603247","0.621371","0.457716","Assistant Maritime Engineer","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","9","3114.1","Electronics Engineering Technician","http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91","0.589572","0.602775","0.4135","Assistant in Electronics Engineering","false","false","false","2020","false"
"M352124","352124","Assistant Telecommunications Engineer","10","7233.3","Fisheries Assistant Engineer","http://data.europa.eu/esco/occupation/6b46ea2f-403a-473c-b2e5-9fcf0c2bd634","0.568401","0.607692","0.451621","Fisheries Assistant Engineer","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","1","7422.7","Telecommunications Technician","http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c","0.995","1","0.894628","Telecommunications Technician","true","false","true","2020","false"
"M352204","352204","Telecommunications Technician","2","3522.1","Telecommunications Engineering Technician","http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44","0.928968","0.972054","0.864235","Telecommunications Engineering Technician","false","true","false","2020","false"
"M352204","352204","Telecommunications Technician","3","2153.1","Telecommunications Engineer","http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2","0.822934","0.847606","0.734949","Telecommunications Technologist","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","4","7422.4","Radio Technician","http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743","0.751746","0.762073","0.656993","Radio Communications Technician","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","5","1330.9","Telecommunications Manager","http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8","0.747047","0.748822","0.671131","Telecommunications Technician Supervisor","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","6","3113.1","Electrical Engineering Technician","http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389","0.737965","0.791443","0.577633","Electrical Technician","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","7","3114.1","Electronics Engineering Technician","http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91","0.73314","0.789269","0.600578","Electronics Engineering Technician","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","8","2153.1.1","Telecommunications Analyst","http://data.europa.eu/esco/occupation/c5d36eef-df20-47a8-a332-5b4358fa83e3","0.725742","0.755263","0.601381","Telecommunications Analyst","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","9","3512.4","ICT Technician","http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c","0.715821","0.74814","0.659276","ICT Technician","false","false","false","2020","false"
"M352204","352204","Telecommunications Technician","10","7422.3.1","Mobile Phone Repair Technician","http://data.europa.eu/esco/occupation/f0f6d531-eb96-4bad-84ff-8e2999ea68e6","0.704545","0.722878","0.659084","Communication Equipment Repair Technician","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","1","2654.1","Art Director","http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b","0.985","0.543376","0.469074","Designer","true","false","false","2020","false"
"M363201","363201","Designer Grade B19","2","2163.1","Industrial Designer","http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775","0.768978","0.847935","0.489102","Toy Designer","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","3","2654.1.5","Production Designer","http://data.europa.eu/esco/occupation/4d4b243f-6c3b-48c3-a564-2e7f2d592a3c","0.765112","0.838838","0.65489","Production Designer","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","4","2163.1.3","Fashion Designer","http://data.europa.eu/esco/occupation/77bfd6e7-5598-4818-84cb-31e2651eb046","0.758421","0.858215","0.502907","Fashion Designer","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","5","2163.1.2","Costume Designer","http://data.europa.eu/esco/occupation/d1b1dfdf-7d60-430a-b569-7dd71b2ebeaa","0.737906","0.803705","0.57749","Costume Designer","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","6","2163.1.3.1","Clothing Fashion Designer","http://data.europa.eu/esco/occupation/d1a554d0-7ad6-4d42-897e-ed31d022fb0b","0.710792","0.774221","0.537742","Clothes Designer","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","7","2166.9","Graphic Designer","http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2","0.700884","0.738315","0.604894","Graphic Designer","false","false","true","2020","false"
"M363201","363201","Designer Grade B19","8","2163.1.8","Textile Designer","http://data.europa.eu/esco/occupation/0f7c84c5-1c0d-4fc1-8949-07dbe8bd34ef","0.697471","0.747126","0.513741","Print Designer","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","9","2163.1.4","Furniture Designer","http://data.europa.eu/esco/occupation/bc4d1659-6860-488e-bc13-e87eb0e36f67","0.696947","0.746594","0.486875","FF&E Designer","false","false","false","2020","false"
"M363201","363201","Designer Grade B19","10","3521.1.7","Sound Designer","http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188","0.692646","0.721936","0.571482","Sound Designer","false","false","false","2020","false"
"M363202","363202","Interior Designer","1","3432.1","Interior Designer","http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d","0.995","1","0.793413","Interior Designer","true","false","true","2020","false"
"M363202","363202","Interior Designer","2","2161.1.1","Interior Architect","http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7","0.985","0.876702","0.698089","Interior Designer","true","false","false","2020","false"
"M363202","363202","Interior Designer","3","3432.1.1","Interior Planner","http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8","0.985","0.748367","0.675708","Interior Designer","true","false","false","2020","false"
"M363202","363202","Interior Designer","4","2163.1.4","Furniture Designer","http://data.europa.eu/esco/occupation/bc4d1659-6860-488e-bc13-e87eb0e36f67","0.689261","0.694846","0.534209","Interior FF&E Designer","false","false","false","2020","false"
"M363202","363202","Interior Designer","5","2163.1","Industrial Designer","http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775","0.683633","0.702975","0.55016","Industrial Designer","false","false","false","2020","false"
"M363202","363202","Interior Designer","6","2161.1","Architect","http://data.europa.eu/esco/occupation/8c3f536e-ba66-4321-ba40-363dc39f129b","0.646052","0.667805","0.559893","Architectural Designer","false","false","false","2020","false"
"M363202","363202","Interior Designer","7","2163.1.1","Automotive Designer","http://data.europa.eu/esco/occupation/1d8f8111-79dd-41dc-aa2a-12f3192dde3c","0.63986","0.649636","0.537986","Auto Designer","false","false","false","2020","false"
"M363202","363202","Interior Designer","8","2163.1.3","Fashion Designer","http://data.europa.eu/esco/occupation/77bfd6e7-5598-4818-84cb-31e2651eb046","0.629906","0.67002","0.442557","Swimwear Designer","false","false","false","2020","false"
"M363202","363202","Interior Designer","9","2654.1.5","Production Designer","http://data.europa.eu/esco/occupation/4d4b243f-6c3b-48c3-a564-2e7f2d592a3c","0.622913","0.665792","0.450741","Production Designer","false","false","false","2020","false"
"M363202","363202","Interior Designer","10","2163.1.8","Textile Designer","http://data.europa.eu/esco/occupation/0f7c84c5-1c0d-4fc1-8949-07dbe8bd34ef","0.608425","0.62938","0.415997","Print Designer","false","false","false","2020","false"
"M363204","363204","Poster Designer","1","2163.1.2","Costume Designer","http://data.europa.eu/esco/occupation/d1b1dfdf-7d60-430a-b569-7dd71b2ebeaa","0.644125","0.64809","0.485301","Costume Designer","false","false","false","2020","false"
