"role_id","masco_code","role_title","unit_group_code","unit_group_title","source_current_role_ids","source_current_title","remap_method","remap_confidence","esco_code","masco2020_source_url"
"M311230","311230","Assistant Engineer Maintenance","3112","Civil Engineering Technicians","M311216","Assistant Engineer Maintenance","exact_normalized_title","high","3115.1.6","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=368"
"M311232","311232","Assistant Quantity Surveyor Grade JA29","3112","Civil Engineering Technicians","M311220","Assistant Quantity Surveyor Grade JA5","grade_reversion","high","2149.14","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=368"
"M311233","311233","Quantity Surveyor Assistant","3112","Civil Engineering Technicians","M311217","Quantity Surveyor Assistant","exact_normalized_title","high","2149.14","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=368"
"M311237","311237","Assistant Building Surveyor Grade J29","3112","Civil Engineering Technicians","M311222","Assistant Building Surveyor Grade J5","grade_reversion","high","3315.8","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311301","311301","Electrical Engineering Technician","3113","Electrical Engineering Technicians","M311301","Electrical Engineering Technician","exact_normalized_title","high","3113.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311307","311307","Electrical and Instrument Supervisor","3113","Electrical Engineering Technicians","M311303","Electrical and Instrument Supervisor","exact_normalized_title","high","3123.1.11","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311310","311310","Electrical Engineering Estimator","3113","Electrical Engineering Technicians","M311304","Electrical Engineering Estimator","exact_normalized_title","high","2421.1.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311314","311314","Electrical High Voltage Technician","3113","Electrical Engineering Technicians","M311306","Electrical High Voltage Technician","exact_normalized_title","high","3113.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311315","311315","Debug Technician","3113","Electrical Engineering Technicians","M311307","Debug Technician","exact_normalized_title","high","3114.1.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311316","311316","Assistant Electrical Engineer","3113","Electrical Engineering Technicians","M311308","Assistant Electrical Engineer","exact_normalized_title","high","3113.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311401","311401","Electronics Engineering Technician","3114","Electronics Engineering Technicians","M311401","Electronics Engineering Technician","exact_normalized_title","high","3114.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311402","311402","Electronics Engineering Estimator","3114","Electronics Engineering Technicians","M311402","Electronics Engineering Estimator","exact_normalized_title","high","2421.1.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311404","311404","Electronics Design Technician","3114","Electronics Engineering Technicians","M311403","Electronics Design Technician","exact_normalized_title","high","3114.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311504","311504","Mechanical Engineering Technician","3115","Mechanical Engineering Technicians","M311501","Mechanical Engineering Technician","exact_normalized_title","high","3115.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311514","311514","Mechanical Engineering Assistant","3115","Mechanical Engineering Technicians","M311502","Mechanical Engineering Assistant","exact_normalized_title","high","3112.8","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311515","311515","Mechanical Engineering Estimator","3115","Mechanical Engineering Technicians","M311503","Mechanical Engineering Estimator","exact_normalized_title","high","2421.1.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311516","311516","Dockmaster, Dry Dock","3115","Mechanical Engineering Technicians","M311504","Port Master/Dockmaster","combined_title_split","medium","4323.11","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311517","311517","Dockmaster, Graving Dock","3115","Mechanical Engineering Technicians","M311504","Port Master/Dockmaster","combined_title_split","medium","4323.11","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311521","311521","Hydraulic Hose Technician","3115","Mechanical Engineering Technicians","M311505","Hydraulic Hose Technician","exact_normalized_title","high","7233.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311524","311524","Mechatronics Technician","3115","Mechanical Engineering Technicians","M311506;M311511","Mechatronics Technician","exact_normalized_title","high","3115.1.11","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311527","311527","CNC Technician (Computer Numerical Control)","3115","Mechanical Engineering Technicians","M311507","CNC Technician (Computer Numerical Control)","exact_normalized_title","high","7223.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=369"
"M311528","311528","Welding Technician","3115","Mechanical Engineering Technicians","M311508","Welding Technician","exact_normalized_title","high","7212.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311529","311529","Steelmaking Technician","3115","Mechanical Engineering Technicians","M311509","Steelmaking Technician","exact_normalized_title","high","3117.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311531","311531","Hygiene Technician 1","3115","Mechanical Engineering Technicians","M311510","Competent Person (CP) - Hygiene Technician","combined_title_split","medium","3257.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311538","311538","CAD/CAM Technician (Computer-Aided Design and Manufacturing)","3115","Mechanical Engineering Technicians","M311512","CAD/CAM (Computer-Aided Design and Manufacturing) Technician","title_variant","high","3118.3.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311544","311544","AutoCad Drafter","3115","Mechanical Engineering Technicians","M311518","AutoCAD Designer","reviewed_functional_equivalent","medium","3118.3.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311548","311548","Equipment Technician","3115","Mechanical Engineering Technicians","M311515","Equipment Technician","exact_normalized_title","high","7233.7","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311549","311549","Assistant Equipment Engineer","3115","Mechanical Engineering Technicians","M311516","Assistant Equipment Engineer","exact_normalized_title","high","2144.1.6","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311550","311550","Assistant Welding Engineer","3115","Mechanical Engineering Technicians","M311517","Assistant Welding Engineer","exact_normalized_title","high","2144.1.23","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311552","311552","Hygiene Technician 2","3115","Mechanical Engineering Technicians","M311510","Competent Person (CP) - Hygiene Technician","combined_title_split","medium","3257.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311601","311601","Chemical Engineering Technician","3116","Chemical Engineering Technicians","M311601","Chemical Engineering Technician","exact_normalized_title","high","3116.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311604","311604","Oil Technologist","3116","Chemical Engineering Technicians","M311602","Oil Technologist","exact_normalized_title","high","3134.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311605","311605","Chemical Petroleum Technician","3116","Chemical Engineering Technicians","M311603","Chemical Petroleum Technician","exact_normalized_title","high","3116.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311609","311609","Chemical Engineering Estimator","3116","Chemical Engineering Technicians","M311604","Chemical Engineering Estimator","exact_normalized_title","high","2421.1.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311701","311701","Metallurgical Technician","3117","Mining And Metallurgical Technicians","M311701","Metallurgical Technician","exact_normalized_title","high","3117.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311704","311704","Metallurgical Laboratory Assistant","3117","Mining And Metallurgical Technicians","M311702","Metallurgical Laboratory Assistant","exact_normalized_title","high","3117.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311711","311711","Mining Assistant","3117","Mining And Metallurgical Technicians","M311703","Mining Assistant","exact_normalized_title","high","9311.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=370"
"M311723","311723","Associate Field Professional","3117","Mining And Metallurgical Technicians","M311704","Associate Field Professional","exact_normalized_title","high","3112.8","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311801","311801","Draughtsperson (Architecture) Grade JA19","3118","Draughtspersons And Surveying Technicians","M311804","Draughtsperson (Architecture) Grade JA1","grade_reversion","high","3118.3.2","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311803","311803","Draughtsperson","3118","Draughtspersons And Surveying Technicians","M311801","Draughtsperson","exact_normalized_title","high","3118.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311824","311824","Geospatial Technician","3118","Draughtspersons And Surveying Technicians","M311802","Geospatial Technician","exact_normalized_title","high","2165.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311826","311826","Assistant Architectural Officer Grade JA29","3118","Draughtspersons And Surveying Technicians","M311805","Assistant Architectural Officer Grade JA5","grade_reversion","high","2161.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311827","311827","Draughtsperson (Civil Engineering) Grade JA19","3118","Draughtspersons And Surveying Technicians","M311806","Draughtsperson (Civil Engineering) Grade JA1","grade_reversion","high","3118.3.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311828","311828","Assistant Landscape Architect Grade JA29","3118","Draughtspersons And Surveying Technicians","M311807","Assistant Landscape Architect Grade JA5","grade_reversion","high","2162.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311829","311829","Assistant Land Officer (Peninsular) NT29","3118","Draughtspersons And Surveying Technicians","M311808","Assistant Land Officer Grade NT5","grade_reversion","high","2164.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311830","311830","Assistant Land Admini Officer (Sabah and Sarawak) Grade NT29","3118","Draughtspersons And Surveying Technicians","M311809","Land Administration Assistant/Assistant Land Administrator Grade NT5","grade_reversion","high","4312.6","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311831","311831","Assistant Surveyor Grade JA29","3118","Draughtspersons And Surveying Technicians","M311810","Assistant Surveyor Grade JA5","grade_reversion","high","3112.10","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311903","311903","Maintenance Technician","3119","Industrial And Production Technicians","M311520","Repair and Maintenance (R&M) Technician","reviewed_functional_equivalent","medium","7233.7","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311910","311910","Engineering Technician, Production","3119","Industrial And Production Technicians","M311901","Engineering Technician (Production)","duplicate_2020_title_canonical_choice","medium","3115.1.16","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371"
"M311928","311928","Quality Assurance Engineering Technician","3119","Industrial And Production Technicians","M311902","Quality Assurance Engineering Technician","exact_normalized_title","high","3119.16","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M311929","311929","Assistant Factory and Machinery Inspector Grade JA29","3119","Industrial And Production Technicians","M311914","Assistant Factory and Machinery Inspector Grade JA5","grade_reversion","high","3257.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M311943","311943","Food Processing Technician","3119","Industrial And Production Technicians","M311904","Food Processing Technician","exact_normalized_title","high","3119.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M311944","311944","Crankshaft Grinding Technician","3119","Industrial And Production Technicians","M311905","Crankshaft Grinding Technician","exact_normalized_title","high","7223.4.2","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M311945","311945","Agro-Based Biotech Research Technician","3119","Industrial And Production Technicians","M311906","Agro-Based Biotech Research Technician","exact_normalized_title","high","3141.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M311948","311948","Test Technician","3119","Industrial And Production Technicians","M311909","Test Technician","exact_normalized_title","high","3119.16","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312201","312201","Manufacturing Supervisor","3122","Manufacturing Supervisors","M312201","Manufacturing Supervisor","exact_normalized_title","high","3122.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312203","312203","Finishing Supervisor","3122","Manufacturing Supervisors","M312202","Finishing Supervisor","exact_normalized_title","high","3122.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312205","312205","Compounding Supervisor","3122","Manufacturing Supervisors","M312203","Compounding Supervisor","exact_normalized_title","high","3122.4.2","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312207","312207","Cutting Supervisor","3122","Manufacturing Supervisors","M312204","Cutting Supervisor","exact_normalized_title","high","3122.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312209","312209","Plywood Inspection Supervisor","3122","Manufacturing Supervisors","M312205","Plywood Inspection Supervisor","exact_normalized_title","high","3122.4.16","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312210","312210","Sawyer Supervisor","3122","Manufacturing Supervisors","M312206","Sawyer Supervisor","exact_normalized_title","high","3122.4.16","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312215","312215","Quality Control Supervisor","3122","Manufacturing Supervisors","M312218","Quality Assurance Supervisor","reviewed_functional_equivalent","medium","1219.7","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312218","312218","Production Supervisor, Halal Food Manufacturing","3122","Manufacturing Supervisors","M312207","Halal Food Manufacturing Production Supervisor","title_variant","high","3122.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372"
"M312220","312220","Quality Assurance Supervisor, Halal Meat Processing","3122","Manufacturing Supervisors","M312208","Halal Meat Processing Quality Assurance Supervisor","title_variant","high","2263.2","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M312226","312226","Maintenance Supervisor","3122","Manufacturing Supervisors","M312212","Maintenance Supervisor","exact_normalized_title","high","3115.1.6","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M312228","312228","Supervisor, Halal Slaughterhouse","3122","Manufacturing Supervisors","M312213","Halal Slaughterhouse Supervisor","title_variant","high","7511.6.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M312229","312229","Warehouse Supervisor, Halal Logistics Operation","3122","Manufacturing Supervisors","M312214","Halal Logistics Operation Warehouse Supervisor","title_variant","high","1324.3.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M312234","312234","Industrial Robot Controller","3122","Manufacturing Supervisors","M312217","Industrial Robot Controller","exact_normalized_title","high","3139.2","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M312301","312301","Operation Supervisor","3123","Construction Supervisors","M312301","Operation Supervisor","exact_normalized_title","high","3123.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M312303","312303","Construction Supervisor","3123","Construction Supervisors","M312302","Construction Supervisor","exact_normalized_title","high","3123.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M313104","313104","Power Generating Plant Operator","3131","Power Production Plant Operators","M313101","Power Generating Plant Operator","exact_normalized_title","high","3131.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M313106","313106","Powerhouse Fabricator","3131","Power Production Plant Operators","M313102","Powerhouse Fabricator","exact_normalized_title","high","7213.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M313110","313110","Solar Power Plant Operator","3131","Power Production Plant Operators","M313103","Solar Power Plant Operator","exact_normalized_title","high","3131.3.8","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M313111","313111","Distribution Control Operator","3131","Power Production Plant Operators","M313104","Distribution Control Operator","exact_normalized_title","high","3131.3.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M313113","313113","Power System Operator","3131","Power Production Plant Operators","M313105","Power Systems Operator","title_variant","high","3131.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M313116","313116","Solar Cell Technician","3131","Power Production Plant Operators","M313107","Solar Cell Technician","exact_normalized_title","high","7411.1.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373"
"M313201","313201","Stationary Engine Operator","3132","Incinerator And Water Treatment Plant Operators","M313201","Stationary Engine Operator","exact_normalized_title","high","3131.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374"
"M313302","313302","Chemical Plant Supervisor","3133","Chemical Processing Plant Controllers","M313301","Chemical Processing Plant Controller / Supervisor","reviewed_functional_equivalent","medium","3133.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374"
"M313406","313406","Gas Plant Operator","3134","Petroleum And Natural Gas Refining Plant Operators","M313401","Gas Plant Operator","exact_normalized_title","high","3134.2","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374"
"M313412","313412","Pumping-Station Petroleum and Natural Gas Operator","3134","Petroleum And Natural Gas Refining Plant Operators","M313402","Pumping-Station Petroleum and Natural Gas Operator","exact_normalized_title","high","3134.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374"
"M313417","313417","Refinery Process Technician","3134","Petroleum And Natural Gas Refining Plant Operators","M313403","Refinery Process Technician","exact_normalized_title","high","3134.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M313503","313503","Metal Processing Control Operator","3135","Metal Production Process Controllers","M313501","Metal Processing Control Operator","exact_normalized_title","high","3135.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314101","314101","Biological Technician","3141","Life Science Technicians (Excluding Medical)","M314101","Biological Technician","exact_normalized_title","high","3141.2.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314102","314102","Entomological Technician","3141","Life Science Technicians (Excluding Medical)","M314102","Entomological Technician","exact_normalized_title","high","3141.2.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314104","314104","Botanical Technician","3141","Life Science Technicians (Excluding Medical)","M314103","Botanical Technician","exact_normalized_title","high","3141.2.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314107","314107","Artificial Breeding Technician","3141","Life Science Technicians (Excluding Medical)","M314104","Artificial Breeding Technician","exact_normalized_title","high","3240.2.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314109","314109","Zoological Technician","3141","Life Science Technicians (Excluding Medical)","M314105","Zoological Technician","exact_normalized_title","high","3141.2.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314203","314203","Soil Science Technician","3142","Agricul Tural And Livestock Technicians","M314201","Soil Science Technician","exact_normalized_title","high","3111.14","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314205","314205","Horticulture Technician","3142","Agricul Tural And Livestock Technicians","M314202","Horticulture Technician","exact_normalized_title","high","3142.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314209","314209","Irrigator","3142","Agricul Tural And Livestock Technicians","M314203","Irrigation Technician","reviewed_functional_equivalent","medium","7126.6","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375"
"M314216","314216","Assistant Agricultural Officer Grade G29","3142","Agricul Tural And Livestock Technicians","M314206","Assistant Agricultural Officer Grade G5","grade_reversion","high","3142.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314217","314217","Assistant Land Planning Officer Grade G29","3142","Agricul Tural And Livestock Technicians","M314207","Assistant Land Planning Officer Grade G5","grade_reversion","high","2164.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314218","314218","Supervisor, Halal Livestock Production","3142","Agricul Tural And Livestock Technicians","M314205","Halal Livestock Production Supervisor","title_variant","high","2132.6","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314221","314221","Land Scheme Supervisor Grade G19","3142","Agricul Tural And Livestock Technicians","M314208","Land Scheme Supervisor Grade G1","grade_reversion","high","6111.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314302","314302","Forestry Technician","3143","Forestry Technicians","M314301","Forestry Technician","exact_normalized_title","high","3143.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314304","314304","Assistant Conservator of Forests Grade G29","3143","Forestry Technicians","M314303","Assistant Conservator of Forests Grade G5","grade_reversion","high","3143.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314305","314305","Assistant Wildlife Officer Grade G29","3143","Forestry Technicians","M314304","Assistant Wildlife Officer Grade G5","grade_reversion","high","2133.9","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314306","314306","Wildlife Assistant Grade G19","3143","Forestry Technicians","M314305","Wildlife Assistant Grade G1","grade_reversion","high","2133.9","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314401","314401","Hatchery Technician","3144","Fishery Technicians","M314401","Hatchery Technician","exact_normalized_title","high","6221.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314402","314402","Hatchery Supervisor","3144","Fishery Technicians","M314402","Hatchery Supervisor","exact_normalized_title","high","6221.3","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314403","314403","Fishery Technician","3144","Fishery Technicians","M314403","Fishery Technician","exact_normalized_title","high","6221.11","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314404","314404","Hatchery Assistant","3144","Fishery Technicians","M314404","Hatchery Assistant","exact_normalized_title","high","6221.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314405","314405","Aquaculture Technician","3144","Fishery Technicians","M314405","Aquaculture Technician","exact_normalized_title","high","6221.11","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M314407","314407","Assistant Fisheries Officer Grade G29","3144","Fishery Technicians","M314407","Assistant Fisheries Officer Grade G5","grade_reversion","high","2132.4","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315101","315101","Air Traffic Safety Technician","3151","Aircraft Technicians","M315101","Air Traffic Safety Technician","exact_normalized_title","high","3155.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315103","315103","Aviation Maintenance Technician","3151","Aircraft Technicians","M315102","Aviation Maintenance Technician","exact_normalized_title","high","7232.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315107","315107","Aircraft Restorer","3151","Aircraft Technicians","M315103","Aircraft Restorer","exact_normalized_title","high","7232.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315108","315108","Airframe and Power Plant Technician","3151","Aircraft Technicians","M315104","Airframe and Power Plant Technician","exact_normalized_title","high","7232.5","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315114","315114","Rocket Engine Component Technician","3151","Aircraft Technicians","M315105","Rocket Engine Component Technician","exact_normalized_title","high","3115.1.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315115","315115","Aircraft Examiner Grade A29","3151","Aircraft Technicians","M315107","Aircraft Examiner Grade A5, A6","grade_reversion","high","3154.2","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315116","315116","Assistant Air Traffic Control Officer Grade A29","3151","Aircraft Technicians","M315108","Assistant Air Traffic Control Officer Grade A5","grade_reversion","high","3154.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315201","315201","Marine Assistant Grade A19","3152","Ship/ Marine Technicians","M315203","Marine Assistant Grade A1","grade_reversion","high","3343.1","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315202","315202","Berthing Master","3152","Ship/ Marine Technicians","M315201","Berthing Master","exact_normalized_title","high","4323.11","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315206","315206","Ship Technician","3152","Ship/ Marine Technicians","M315202","Ship Technician","exact_normalized_title","high","3115.1.7","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
"M315208","315208","Assistant Marine Officer Grade A29","3152","Ship/ Marine Technicians","M315204","Assistant Marine Officer Grade A5","grade_reversion","high","3115.1.9","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376"
