"role_id","role_title","masco_code","masco_source_page_pdf","rated_task_count","remote_capable_tasks","remote_onsite_tasks","remote_unclear_tasks","remote_pre_rating","ai_exposable_tasks","ai_exposure_share","ai_pre_rating","independent_raters_required","reconciliation_status","release_use","task_source_level","source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","source_current_task_source_level"
"M313201","Stationary Engine Operator","313201","374","8","1","3","4","low","1","0.125","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3132-01","M313201","313201","Stationary Engine Operator","https://emasco.mohr.gov.my/masco/3132-01","2020","exact_normalized_title","high","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M313302","Chemical Plant Supervisor","313302","374","10","2","2","6","low","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3133-01","M313301","313301","Chemical Processing Plant Controller / Supervisor","https://emasco.mohr.gov.my/masco/3133-01","2020","reviewed_functional_equivalent","medium","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M313406","Gas Plant Operator","313406","374","9","1","4","4","low","2","0.2222","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3134-01","M313401","313401","Gas Plant Operator","https://emasco.mohr.gov.my/masco/3134-01","2020","exact_normalized_title","high","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M313412","Pumping-Station Petroleum and Natural Gas Operator","313412","374","10","1","3","6","low","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3134-02","M313402","313402","Pumping-Station Petroleum and Natural Gas Operator","https://emasco.mohr.gov.my/masco/3134-02","2020","exact_normalized_title","high","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M313417","Refinery Process Technician","313417","375","9","2","3","4","low","1","0.1111","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3134-03","M313403","313403","Refinery Process Technician","https://emasco.mohr.gov.my/masco/3134-03","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M313503","Metal Processing Control Operator","313503","375","9","1","4","4","low","1","0.1111","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3135-01","M313501","313501","Metal Processing Control Operator","https://emasco.mohr.gov.my/masco/3135-01","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314101","Biological Technician","314101","375","9","4","3","2","low","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3141-01","M314101","314101","Biological Technician","https://emasco.mohr.gov.my/masco/3141-01","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314102","Entomological Technician","314102","375","10","2","1","7","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3141-02","M314102","314102","Entomological Technician","https://emasco.mohr.gov.my/masco/3141-02","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314104","Botanical Technician","314104","375","9","7","1","1","low","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3141-03","M314103","314103","Botanical Technician","https://emasco.mohr.gov.my/masco/3141-03","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314107","Artificial Breeding Technician","314107","375","10","2","1","7","low","3","0.3","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3141-04","M314104","314104","Artificial Breeding Technician","https://emasco.mohr.gov.my/masco/3141-04","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314109","Zoological Technician","314109","375","10","8","2","0","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3141-05","M314105","314105","Zoological Technician","https://emasco.mohr.gov.my/masco/3141-05","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314203","Soil Science Technician","314203","375","9","2","2","5","low","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3142-01","M314201","314201","Soil Science Technician","https://emasco.mohr.gov.my/masco/3142-01","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314205","Horticulture Technician","314205","375","10","9","1","0","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3142-02","M314202","314202","Horticulture Technician","https://emasco.mohr.gov.my/masco/3142-02","2020","exact_normalized_title","high","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314209","Irrigator","314209","375","5","2","2","1","low","1","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3142-03","M314203","314203","Irrigation Technician","https://emasco.mohr.gov.my/masco/3142-03","2020","reviewed_functional_equivalent","medium","375","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=375","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314216","Assistant Agricultural Officer Grade G29","314216","376","10","7","1","2","low","7","0.7","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3142-06","M314206","314206","Assistant Agricultural Officer Grade G5","https://emasco.mohr.gov.my/masco/3142-06","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314217","Assistant Land Planning Officer Grade G29","314217","376","8","3","2","3","low","4","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3142-07","M314207","314207","Assistant Land Planning Officer Grade G5","https://emasco.mohr.gov.my/masco/3142-07","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314218","Supervisor, Halal Livestock Production","314218","376","8","2","0","6","medium","2","0.25","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3142-05","M314205","314205","Halal Livestock Production Supervisor","https://emasco.mohr.gov.my/masco/3142-05","2020","title_variant","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314221","Land Scheme Supervisor Grade G19","314221","376","7","1","0","6","medium","1","0.1429","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3142-08","M314208","314208","Land Scheme Supervisor Grade G1","https://emasco.mohr.gov.my/masco/3142-08","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314302","Forestry Technician","314302","376","10","5","1","4","low","3","0.3","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3143-01","M314301","314301","Forestry Technician","https://emasco.mohr.gov.my/masco/3143-01","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314304","Assistant Conservator of Forests Grade G29","314304","376","7","0","0","7","medium","0","0.0","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3143-03","M314303","314303","Assistant Conservator of Forests Grade G5","https://emasco.mohr.gov.my/masco/3143-03","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314305","Assistant Wildlife Officer Grade G29","314305","376","8","0","0","8","medium","1","0.125","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3143-04","M314304","314304","Assistant Wildlife Officer Grade G5","https://emasco.mohr.gov.my/masco/3143-04","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314306","Wildlife Assistant Grade G19","314306","376","6","0","0","6","medium","1","0.1667","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3143-05","M314305","314305","Wildlife Assistant Grade G1","https://emasco.mohr.gov.my/masco/3143-05","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314401","Hatchery Technician","314401","376","10","3","2","5","low","5","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3144-01","M314401","314401","Hatchery Technician","https://emasco.mohr.gov.my/masco/3144-01","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314402","Hatchery Supervisor","314402","376","9","3","2","4","low","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3144-02","M314402","314402","Hatchery Supervisor","https://emasco.mohr.gov.my/masco/3144-02","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314403","Fishery Technician","314403","376","9","2","2","5","low","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3144-03","M314403","314403","Fishery Technician","https://emasco.mohr.gov.my/masco/3144-03","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314404","Hatchery Assistant","314404","376","10","3","3","4","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3144-04","M314404","314404","Hatchery Assistant","https://emasco.mohr.gov.my/masco/3144-04","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314405","Aquaculture Technician","314405","376","7","3","1","3","low","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3144-05","M314405","314405","Aquaculture Technician","https://emasco.mohr.gov.my/masco/3144-05","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M314407","Assistant Fisheries Officer Grade G29","314407","376","9","5","1","3","low","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3144-07","M314407","314407","Assistant Fisheries Officer Grade G5","https://emasco.mohr.gov.my/masco/3144-07","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315101","Air Traffic Safety Technician","315101","376","7","3","3","1","low","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3151-01","M315101","315101","Air Traffic Safety Technician","https://emasco.mohr.gov.my/masco/3151-01","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315103","Aviation Maintenance Technician","315103","376","8","3","1","4","low","2","0.25","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3151-02","M315102","315102","Aviation Maintenance Technician","https://emasco.mohr.gov.my/masco/3151-02","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315107","Aircraft Restorer","315107","376","6","1","0","5","medium","3","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3151-03","M315103","315103","Aircraft Restorer","https://emasco.mohr.gov.my/masco/3151-03","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315108","Airframe and Power Plant Technician","315108","376","8","1","0","7","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3151-04","M315104","315104","Airframe and Power Plant Technician","https://emasco.mohr.gov.my/masco/3151-04","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315114","Rocket Engine Component Technician","315114","376","6","2","0","4","medium","5","0.8333","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3151-05","M315105","315105","Rocket Engine Component Technician","https://emasco.mohr.gov.my/masco/3151-05","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315115","Aircraft Examiner Grade A29","315115","376","10","2","4","4","low","7","0.7","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3151-07","M315107","315107","Aircraft Examiner Grade A5, A6","https://emasco.mohr.gov.my/masco/3151-07","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315116","Assistant Air Traffic Control Officer Grade A29","315116","376","9","4","0","5","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3151-08","M315108","315108","Assistant Air Traffic Control Officer Grade A5","https://emasco.mohr.gov.my/masco/3151-08","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315201","Marine Assistant Grade A19","315201","376","8","5","0","3","medium","6","0.75","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3152-03","M315203","315203","Marine Assistant Grade A1","https://emasco.mohr.gov.my/masco/3152-03","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315202","Berthing Master","315202","376","9","3","0","6","medium","1","0.1111","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3152-01","M315201","315201","Berthing Master","https://emasco.mohr.gov.my/masco/3152-01","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315206","Ship Technician","315206","376","5","1","0","4","medium","1","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3152-02","M315202","315202","Ship Technician","https://emasco.mohr.gov.my/masco/3152-02","2020","exact_normalized_title","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315208","Assistant Marine Officer Grade A29","315208","376","8","4","0","4","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3152-04","M315204","315204","Assistant Marine Officer Grade A5","https://emasco.mohr.gov.my/masco/3152-04","2020","grade_reversion","high","376","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=376","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315301","Train Technician","315301","377","6","2","0","4","medium","1","0.1667","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3153-01","M315301","315301","Train Technician","https://emasco.mohr.gov.my/masco/3153-01","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315306","Track Network Technician","315306","377","6","3","0","3","medium","3","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3153-02","M315302","315302","Track Network Technician","https://emasco.mohr.gov.my/masco/3153-02","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315307","Signalling and Communication Technician","315307","377","6","5","1","0","low","1","0.1667","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3153-03","M315303","315303","Signalling and Communication Technician","https://emasco.mohr.gov.my/masco/3153-03","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315406","Motor Vehicle Technician","315406","377","9","5","0","4","medium","5","0.5556","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3154-01","M315401","315401","Motor Vehicle Technician","https://emasco.mohr.gov.my/masco/3154-01","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315902","Logistics Supervisor","315902","377","9","2","0","7","medium","2","0.2222","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3159-01","M315901","315901","Transport/Logistics Supervisor","https://emasco.mohr.gov.my/masco/3159-01","2020","reviewed_functional_equivalent","medium","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M315904","Green Technology Infrastructure Assistant Facilitator","315904","377","10","4","0","6","medium","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3159-02","M315902","315902","Green Technology Infrastructure Assistant Facilitator","https://emasco.mohr.gov.my/masco/3159-02","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M316101","Nuclear Technician","316101","377","9","1","2","6","low","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3161-01","M316101","316101","Nuclear Technician","https://emasco.mohr.gov.my/masco/3161-01","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321101","Radiographer Grade U29","321101","377","5","2","1","2","low","2","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3211-02","M321102","321102","Radiographer Grade U5","https://emasco.mohr.gov.my/masco/3211-02","2020","grade_reversion","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321102","Radiographer","321102","377","9","2","2","5","low","2","0.2222","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3211-01","M321101","321101","Radiographer","https://emasco.mohr.gov.my/masco/3211-01","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321204","Ecology Technician","321204","377","9","6","1","2","low","5","0.5556","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3212-01","M321201","321201","Ecology Technician","https://emasco.mohr.gov.my/masco/3212-01","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321207","Histology Technician","321207","377","9","4","1","4","low","5","0.5556","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3212-02","M321202","321202","Histology Technician","https://emasco.mohr.gov.my/masco/3212-02","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321208","Cytology Technician","321208","377","7","2","1","4","low","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3212-03","M321203","321203","Cytology Technician","https://emasco.mohr.gov.my/masco/3212-03","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321209","Physiology Technician","321209","377","6","2","2","2","low","5","0.8333","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3212-04","M321204","321204","Physiology Technician","https://emasco.mohr.gov.my/masco/3212-04","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321212","Parasitological Assistant","321212","377","7","1","2","4","low","2","0.2857","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3212-05","M321205","321205","Parasitological Assistant","https://emasco.mohr.gov.my/masco/3212-05","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321213","Medical Laboratory Technician","321213","377","7","3","2","2","low","4","0.5714","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3212-06","M321206","321206","Medical Laboratory Technician","https://emasco.mohr.gov.my/masco/3212-06","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321214","Surgical Technician","321214","377","7","1","3","3","low","1","0.1429","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3212-07","M321207","321207","Surgical Technician","https://emasco.mohr.gov.my/masco/3212-07","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321301","Pharmaceutical Assistant","321301","377","7","1","0","6","medium","1","0.1429","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3213-01","M321301","321301","Pharmaceutical Assistant","https://emasco.mohr.gov.my/masco/3213-01","2020","exact_normalized_title","high","377","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321304","Pharmacy Aide","321304","378","7","2","1","4","low","1","0.1429","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3213-02","M321302","321302","Pharmacy Aide","https://emasco.mohr.gov.my/masco/3213-02","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
