role_id,skill_id,skill_name,skill_type,importance,masco_code,masco_version,esco_code,esco_occupation_title,esco_occupation_uri,skill_uri,relation_type,official_skill_type_raw,mapping_relation,mapping_confidence,mapping_review_status,source_version,production_ready
M121104,52e53619-fa77-4f72-b237-5e4aae784dc2,Financial Management,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,56ff27ef-2565-45bf-a70c-f06d78d2a480,Create a Financial Plan,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/56ff27ef-2565-45bf-a70c-f06d78d2a480,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,5f1d1319-7954-4a9b-90c7-57668e3a0d4b,Interpret Financial Statements,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/5f1d1319-7954-4a9b-90c7-57668e3a0d4b,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,6556cbf1-d5c0-4f53-89a9-8707066069a6,Evaluate Budgets,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/6556cbf1-d5c0-4f53-89a9-8707066069a6,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,66db424f-2abe-420d-8e5b-186607266b61,Corporate Social Responsibility,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/66db424f-2abe-420d-8e5b-186607266b61,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,74688c5d-2af1-4f7a-9d1c-00e808eaa1e6,Budgetary Principles,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/74688c5d-2af1-4f7a-9d1c-00e808eaa1e6,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,79c36c91-28a5-44b7-ab9b-7093b2d4b21e,Advise on Financial Matters,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/79c36c91-28a5-44b7-ab9b-7093b2d4b21e,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,7d35602d-bc94-4975-aa7c-f4e8e05ce8e0,Cost Management,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,83e97138-899a-4af8-9187-47823e875841,Follow the Statutory Obligations,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,99571e68-801f-49af-a897-5f75996642e1,Financial Analysis,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/99571e68-801f-49af-a897-5f75996642e1,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,b08ec8ff-1a3e-4cc3-8016-9520b21666a6,Exert Expenditure Control,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/b08ec8ff-1a3e-4cc3-8016-9520b21666a6,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,cb059032-dd34-4761-a786-98cfb9d0efe3,Explain Accounting Records,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/cb059032-dd34-4761-a786-98cfb9d0efe3,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,f14ff4b7-be1e-4b55-b39b-520005f8a97e,Liaise with Managers,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,f5f5b244-6cea-4fbc-8a50-8f712791bc09,Follow Company Standards,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/f5f5b244-6cea-4fbc-8a50-8f712791bc09,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,f75b740c-b36c-495e-bc67-efe347bbc6b5,Company Policies,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/f75b740c-b36c-495e-bc67-efe347bbc6b5,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,009db49b-fcf5-4409-b4a5-232d059f3597,Apply Credit Risk Policy,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,0295b2a4-fb86-495f-9547-d479532fc4c2,Trace Financial Transactions,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/0295b2a4-fb86-495f-9547-d479532fc4c2,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,2313b15d-a9a7-4830-9bcc-fd7df79d842b,Enforce Financial Policies,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/2313b15d-a9a7-4830-9bcc-fd7df79d842b,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,Strive for Company Growth,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,2fd26ae6-bd98-46c7-b1ba-8a0b52734fac,Debt Collection Techniques,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/2fd26ae6-bd98-46c7-b1ba-8a0b52734fac,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,339ac029-066a-4985-9f9d-b3d7c8fea0bb,Manage Staff,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,4a460161-eaea-4fe2-bd0e-164ccc635be1,Financial Statements,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/4a460161-eaea-4fe2-bd0e-164ccc635be1,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,52e53619-fa77-4f72-b237-5e4aae784dc2,Financial Management,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,56ff27ef-2565-45bf-a70c-f06d78d2a480,Create a Financial Plan,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/56ff27ef-2565-45bf-a70c-f06d78d2a480,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,5c99d21a-9d02-4638-9b52-a6ba840dcb0a,Synthesise Financial Information,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/5c99d21a-9d02-4638-9b52-a6ba840dcb0a,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,5cd78d6b-b414-4a52-a24a-ae3ba1ffe7a1,Create Credit Policy,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/5cd78d6b-b414-4a52-a24a-ae3ba1ffe7a1,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,648782e0-b5e5-4e59-bed0-627aa8ac29f0,Maintain Records of Financial Transactions,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/648782e0-b5e5-4e59-bed0-627aa8ac29f0,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,66db424f-2abe-420d-8e5b-186607266b61,Corporate Social Responsibility,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/66db424f-2abe-420d-8e5b-186607266b61,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121107,71ae4f64-6505-4b6f-91b9-5acfa5721798,Obtain Financial Information,technical,100,121107,2020,3312.3,Credit Manager,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,http://data.europa.eu/esco/skill/71ae4f64-6505-4b6f-91b9-5acfa5721798,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
