role_id,role_title,masco_code,masco_unit_group_code,candidate_rank,candidate_esco_code,candidate_esco_title,candidate_esco_uri,matched_label,matched_label_type,title_similarity,candidate_status,mapping_status,review_decision,reviewer,review_notes
M151110,Creative Multimedia Manager,151110,1511,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M151111,Network Operations Manager,151111,1511,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M151112,Information Technology Business Development Manager,151112,1511,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M151113,Software and Applications Manager,151113,1511,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M151118,Data Manager,151118,1511,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M161201,Phytonutrients Manager,161201,1612,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M161202,Health Educator,161202,1612,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M161203,Chief Nurse,161203,1612,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M211101,Physicist,211101,2111,1,2111.3,physicist,http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,physicist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M211102,Astronaut,211102,2111,1,2111.1,astronomer,http://data.europa.eu/esco/occupation/57a12047-4f1e-40ed-add5-9736923f231b,astronomer,preferredLabel,0.631579,review_only_not_used,no_unique_exact_esco_title_match,,,
M211102,Astronaut,211102,2111,2,2111.2,cosmologist,http://data.europa.eu/esco/occupation/bc659adc-f42c-4ef6-89fe-fd030033f446,observational cosmologist,altLabel,0.352941,review_only_not_used,no_unique_exact_esco_title_match,,,
M211102,Astronaut,211102,2111,3,2111.3,physicist,http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,petrophysicist,altLabel,0.347826,review_only_not_used,no_unique_exact_esco_title_match,,,
M211201,Meteorologist,211201,2112,1,2112.1,meteorologist,http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad,meteorologist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M211202,Meteorologist (Environmental),211202,2112,1,2112.1,meteorologist,http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad,meteorologist,preferredLabel,0.650000,review_only_not_used,no_unique_exact_esco_title_match,,,
M211202,Meteorologist (Environmental),211202,2112,2,2112.1.1,aviation meteorologist,http://data.europa.eu/esco/occupation/2960c96e-7228-4327-b0a1-85fc13691844,meteorologist,altLabel,0.650000,review_only_not_used,no_unique_exact_esco_title_match,,,
M211202,Meteorologist (Environmental),211202,2112,3,2112.2,metrologist,http://data.europa.eu/esco/occupation/fa5b9075-3796-4e86-be0a-b5e6d725c25a,metrologist,preferredLabel,0.578947,review_only_not_used,no_unique_exact_esco_title_match,,,
M211203,Meteorologist (Numerical Weather Prediction Modelling),211203,2112,1,2112.1.3,weather forecaster,http://data.europa.eu/esco/occupation/0809ea8a-4f77-4351-a7f1-b9a7b99b6c0b,numerical weather forecaster,altLabel,0.575000,review_only_not_used,no_unique_exact_esco_title_match,,,
M211203,Meteorologist (Numerical Weather Prediction Modelling),211203,2112,2,2112.1.1,aviation meteorologist,http://data.europa.eu/esco/occupation/2960c96e-7228-4327-b0a1-85fc13691844,meteorological aviation inspector,altLabel,0.564706,review_only_not_used,no_unique_exact_esco_title_match,,,
M211203,Meteorologist (Numerical Weather Prediction Modelling),211203,2112,3,2112.2,metrologist,http://data.europa.eu/esco/occupation/fa5b9075-3796-4e86-be0a-b5e6d725c25a,electronics calibration technician,altLabel,0.441860,review_only_not_used,no_unique_exact_esco_title_match,,,
M211204,Meteorological Officer Grade C9,211204,2112,1,2112.1.1,aviation meteorologist,http://data.europa.eu/esco/occupation/2960c96e-7228-4327-b0a1-85fc13691844,meteorological technician,altLabel,0.642857,review_only_not_used,no_unique_exact_esco_title_match,,,
M211204,Meteorological Officer Grade C9,211204,2112,2,2112.1,meteorologist,http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad,meteorology science researcher,altLabel,0.524590,review_only_not_used,no_unique_exact_esco_title_match,,,
M211204,Meteorological Officer Grade C9,211204,2112,3,2112.1.3,weather forecaster,http://data.europa.eu/esco/occupation/0809ea8a-4f77-4351-a7f1-b9a7b99b6c0b,meteorology science researcher,altLabel,0.524590,review_only_not_used,no_unique_exact_esco_title_match,,,
M211301,Chemist,211301,2113,1,2113.1,chemist,http://data.europa.eu/esco/occupation/0d93706d-32fd-4de3-aa08-be1003e325da,chemist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M211401,Geologist,211401,2114,1,2114.1,geologist,http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d,geologist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M211402,Hydrologist,211402,2114,1,2114.1.5,hydrologist,http://data.europa.eu/esco/occupation/55167849-82cf-484e-b818-fa702a4e69e9,hydrologist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M211403,Geoscientist,211403,2114,1,2114.1,geologist,http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d,geology scientist,altLabel,0.827586,review_only_not_used,no_unique_exact_esco_title_match,,,
M211403,Geoscientist,211403,2114,2,2114.1.3,geochemist,http://data.europa.eu/esco/occupation/c8e6cdcc-824e-4887-8ee2-197e7d794258,geochemist,preferredLabel,0.727273,review_only_not_used,no_unique_exact_esco_title_match,,,
M211403,Geoscientist,211403,2114,3,2114.1.6,mine geologist,http://data.europa.eu/esco/occupation/1790c821-c582-4944-8597-d2d4a66f6a6d,geophysicist,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M212101,Mathematician,212101,2121,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M212102,Statistician,212102,2121,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M212103,Actuary,212103,2121,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M212104,Metrologist,212104,2121,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M212105,Statistician Grade E9,212105,2121,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M213101,Microbiologist,213101,2131,1,2131.4.10,microbiologist,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,microbiologist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M213102,Serologist,213102,2131,1,2131.4.8,geneticist,http://data.europa.eu/esco/occupation/6140be85-2d45-44b2-b0ba-412aadcead1e,embryologist,altLabel,0.818182,review_only_not_used,no_unique_exact_esco_title_match,,,
M213102,Serologist,213102,2131,2,2131.1,animal behaviourist,http://data.europa.eu/esco/occupation/7daa8fed-9a78-4fe2-afc2-153fc423040b,ethologist,altLabel,0.800000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213102,Serologist,213102,2131,3,2131.4.10,microbiologist,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,virologist,altLabel,0.800000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213103,Biologist,213103,2131,1,2131.4,biologist,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biologist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M213104,Cytologist,213104,2131,1,2131.1,animal behaviourist,http://data.europa.eu/esco/occupation/7daa8fed-9a78-4fe2-afc2-153fc423040b,ethologist,altLabel,0.800000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213104,Cytologist,213104,2131,2,2131.4,biologist,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,mycologist,altLabel,0.800000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213104,Cytologist,213104,2131,3,2131.4.10,microbiologist,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,histologist,altLabel,0.761905,review_only_not_used,no_unique_exact_esco_title_match,,,
M213105,Botanist,213105,2131,1,2131.4.6,botanist,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,botanist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M213106,Ecologist,213106,2131,1,2131.1,animal behaviourist,http://data.europa.eu/esco/occupation/7daa8fed-9a78-4fe2-afc2-153fc423040b,ethologist,altLabel,0.842105,review_only_not_used,no_unique_exact_esco_title_match,,,
M213106,Ecologist,213106,2131,2,2131.4,biologist,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,mycologist,altLabel,0.842105,review_only_not_used,no_unique_exact_esco_title_match,,,
M213106,Ecologist,213106,2131,3,2131.4.13,toxicologist,http://data.europa.eu/esco/occupation/3f7b7ce5-94b6-4e0c-98e7-a4ee5a6accf4,toxicologist,preferredLabel,0.761905,review_only_not_used,no_unique_exact_esco_title_match,,,
M213107,Wildlife Officer Grade G9,213107,2131,1,2131.4,biologist,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,wildlife biologist,altLabel,0.511628,review_only_not_used,no_unique_exact_esco_title_match,,,
M213107,Wildlife Officer Grade G9,213107,2131,2,2131.4.5,botanicals specialist,http://data.europa.eu/esco/occupation/c5328083-eda0-4ca8-b9cb-99a46e73a9bc,botanical milling operative,altLabel,0.384615,review_only_not_used,no_unique_exact_esco_title_match,,,
M213107,Wildlife Officer Grade G9,213107,2131,3,2131.4.6,botanist,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,director of science,altLabel,0.363636,review_only_not_used,no_unique_exact_esco_title_match,,,
M213201,Agricultural Officer,213201,2132,1,2132.6,livestock advisor,http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,agricultural advisor,altLabel,0.750000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213201,Agricultural Officer,213201,2132,2,2132.1,agricultural scientist,http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,agricultural scientist,preferredLabel,0.714286,review_only_not_used,no_unique_exact_esco_title_match,,,
M213201,Agricultural Officer,213201,2132,3,2132.2,agronomist,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,horticultural adviser,altLabel,0.682927,review_only_not_used,no_unique_exact_esco_title_match,,,
M213202,Farm Demonstrator,213202,2132,1,2132.2,agronomist,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronomy consultant,altLabel,0.555556,review_only_not_used,no_unique_exact_esco_title_match,,,
M213202,Farm Demonstrator,213202,2132,2,2132.5,forestry adviser,http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8,forestry advisor,altLabel,0.545455,review_only_not_used,no_unique_exact_esco_title_match,,,
M213202,Farm Demonstrator,213202,2132,3,2132.4,fisheries adviser,http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,fisheries consultant,altLabel,0.486486,review_only_not_used,no_unique_exact_esco_title_match,,,
M213203,Forestry Officer,213203,2132,1,2132.5,forestry adviser,http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8,forestry adviser,preferredLabel,0.750000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213203,Forestry Officer,213203,2132,2,2132.2,agronomist,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,crop researcher,altLabel,0.516129,review_only_not_used,no_unique_exact_esco_title_match,,,
M213203,Forestry Officer,213203,2132,3,2132.4,fisheries adviser,http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,fisheries adviser,preferredLabel,0.484848,review_only_not_used,no_unique_exact_esco_title_match,,,
M213204,Aquaculture Executive,213204,2132,1,2132.3,aquaculture recirculation manager,http://data.europa.eu/esco/occupation/a330b7b6-696e-455c-b6d5-f39f82c1489f,aquaculture recirculation manager,preferredLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M213204,Aquaculture Executive,213204,2132,2,2132.1,agricultural scientist,http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,agriculture researcher,altLabel,0.604651,review_only_not_used,no_unique_exact_esco_title_match,,,
M213204,Aquaculture Executive,213204,2132,3,2132.6,livestock advisor,http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,agriculture advisor,altLabel,0.500000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213206,Conservator of Forests Grade G9,213206,2132,1,2132.5,forestry adviser,http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8,forestry adviser,preferredLabel,0.425532,review_only_not_used,no_unique_exact_esco_title_match,,,
M213206,Conservator of Forests Grade G9,213206,2132,2,2132.2,agronomist,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,adviser for vegetable production,altLabel,0.380952,review_only_not_used,no_unique_exact_esco_title_match,,,
M213206,Conservator of Forests Grade G9,213206,2132,3,2132.4,fisheries adviser,http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,senior fisheries biologist,altLabel,0.350877,review_only_not_used,no_unique_exact_esco_title_match,,,
M213207,Agricultural Officer Grade G9,213207,2132,1,2132.6,livestock advisor,http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,agricultural business advisor,altLabel,0.620690,review_only_not_used,no_unique_exact_esco_title_match,,,
M213207,Agricultural Officer Grade G9,213207,2132,2,2132.1,agricultural scientist,http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,agricultural scientist,preferredLabel,0.588235,review_only_not_used,no_unique_exact_esco_title_match,,,
M213207,Agricultural Officer Grade G9,213207,2132,3,2132.2,agronomist,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,horticultural adviser,altLabel,0.560000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213208,Land Planning Officer Grade G9,213208,2132,1,2132.4,fisheries adviser,http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,marine fisheries adviser,altLabel,0.444444,review_only_not_used,no_unique_exact_esco_title_match,,,
M213208,Land Planning Officer Grade G9,213208,2132,2,2132.5,forestry adviser,http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8,woodland manager,altLabel,0.434783,review_only_not_used,no_unique_exact_esco_title_match,,,
M213208,Land Planning Officer Grade G9,213208,2132,3,2132.2,agronomist,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,plant growing adviser,altLabel,0.431373,review_only_not_used,no_unique_exact_esco_title_match,,,
M213301,Agronomist,213301,2133,1,2133.7,environmental scientist,http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094,geologist,altLabel,0.631579,review_only_not_used,no_unique_exact_esco_title_match,,,
M213301,Agronomist,213301,2133,2,2133.3,conservation scientist,http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a,park naturalist,altLabel,0.480000,review_only_not_used,no_unique_exact_esco_title_match,,,
M213301,Agronomist,213301,2133,3,2133.2,aquaculture environmental analyst,http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,marine scientist,altLabel,0.461538,review_only_not_used,no_unique_exact_esco_title_match,,,
M213302,Agricultural Scientist,213302,2133,1,2133.2,aquaculture environmental analyst,http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,marine scientist,altLabel,0.684211,review_only_not_used,no_unique_exact_esco_title_match,,,
M213302,Agricultural Scientist,213302,2133,2,2133.11,soil scientist,http://data.europa.eu/esco/occupation/6a3d3d28-0ab6-49b0-9a32-697e5e104bf1,soil scientist,preferredLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M213302,Agricultural Scientist,213302,2133,3,2133.7,environmental scientist,http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094,soil scientist,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M213303,Floriculturist,213303,2133,1,2133.5,ecologist,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,aquaculture ecologist,altLabel,0.514286,review_only_not_used,no_unique_exact_esco_title_match,,,
M213303,Floriculturist,213303,2133,2,2133.7,environmental scientist,http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094,geological technologist,altLabel,0.486486,review_only_not_used,no_unique_exact_esco_title_match,,,
M213303,Floriculturist,213303,2133,3,2133.3,conservation scientist,http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a,park naturalist,altLabel,0.482759,review_only_not_used,no_unique_exact_esco_title_match,,,
M213304,Horticulturist/Arborist,213304,2133,1,2133.5,ecologist,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,conservationist ecologist,altLabel,0.500000,review_only_not_used,no_unique_exact_esco_title_match,,,
