"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","same_four_digit_group","selected_primary","status","score_is_probability"
"M213208","213208","Land Planning Officer Grade G9","4","2422.5","government planning inspector","http://data.europa.eu/esco/occupation/643a2225-6a01-4899-81b0-e867ca09b9c9","0.569334","0.567527","0.445259","False","False","alternative_not_used","False"
"M213208","213208","Land Planning Officer Grade G9","5","2422.12.14","regional development policy officer","http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c","0.564083","0.589146","0.516782","False","False","alternative_not_used","False"
"M213208","213208","Land Planning Officer Grade G9","6","2165.4","land surveyor","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","0.560008","0.734193","0.374707","False","False","alternative_not_used","False"
"M213208","213208","Land Planning Officer Grade G9","7","2422.12.5","environmental policy officer","http://data.europa.eu/esco/occupation/b5d2db88-9e2b-4efa-8f2f-0e62a494791e","0.548243","0.630468","0.420843","False","False","alternative_not_used","False"
"M213208","213208","Land Planning Officer Grade G9","8","2133.4","countryside officer","http://data.europa.eu/esco/occupation/e011f10f-e172-43ce-bfd9-fb56e426c0c9","0.529391","0.594079","0.428147","False","False","alternative_not_used","False"
"M213301","213301","Agronomist","1","2132.2","agronomist","http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2","0.933714","1","0.810612","False","True","selected","False"
"M213301","213301","Agronomist","2","2422.12.1","agricultural policy officer","http://data.europa.eu/esco/occupation/98f17395-0f8c-4f51-9072-cb8f66fd6044","0.92","0.234037","0.404089","False","False","alternative_not_used","False"
"M213301","213301","Agronomist","3","6111.1","agronomic crop production team leader","http://data.europa.eu/esco/occupation/f5e80af5-eebe-4133-878a-5dc5ef34fe93","0.529376","0.492589","0.64467","False","False","alternative_not_used","False"
"M213301","213301","Agronomist","4","2263.3.1","ergonomist","http://data.europa.eu/esco/occupation/1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5","0.453706","0.511604","0.222584","False","False","alternative_not_used","False"
"M213301","213301","Agronomist","5","2132.1","agricultural scientist","http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044","0.439355","0.360139","0.553317","False","False","alternative_not_used","False"
"M213301","213301","Agronomist","6","3142.1","agricultural technician","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8","0.419392","0.370278","0.473375","False","False","alternative_not_used","False"
"M213301","213301","Agronomist","7","9213.1","crop production worker","http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83","0.415988","0.297142","0.585477","False","False","alternative_not_used","False"
"M213301","213301","Agronomist","8","3141.2.4","botanical technician","http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00","0.397259","0.358114","0.409148","False","False","alternative_not_used","False"
"M213302","213302","Agricultural Scientist","1","2132.1","agricultural scientist","http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044","0.92","1","0.719281","False","True","selected","False"
"M213302","213302","Agricultural Scientist","2","2144.1.2","agricultural engineer","http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de","0.709242","0.776844","0.597692","False","False","alternative_not_used","False"
"M213302","213302","Agricultural Scientist","3","2133.11","soil scientist","http://data.europa.eu/esco/occupation/6a3d3d28-0ab6-49b0-9a32-697e5e104bf1","0.68675","0.772695","0.529723","True","False","alternative_not_used","False"
"M213302","213302","Agricultural Scientist","4","3142.1","agricultural technician","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8","0.673495","0.747767","0.527766","False","False","alternative_not_used","False"
"M213302","213302","Agricultural Scientist","5","3359.1","agricultural inspector","http://data.europa.eu/esco/occupation/715b902f-b1b6-4366-afc6-ddb8ab715229","0.652921","0.650315","0.61753","False","False","alternative_not_used","False"
"M213302","213302","Agricultural Scientist","6","2422.12.1","agricultural policy officer","http://data.europa.eu/esco/occupation/98f17395-0f8c-4f51-9072-cb8f66fd6044","0.631317","0.66002","0.556115","False","False","alternative_not_used","False"
"M213302","213302","Agricultural Scientist","7","7233.8.1","agricultural machinery technician","http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47","0.593531","0.625928","0.496857","False","False","alternative_not_used","False"
"M213302","213302","Agricultural Scientist","8","2133.3","conservation scientist","http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a","0.570605","0.657043","0.382143","True","False","alternative_not_used","False"
"M213303","213303","Floriculturist","1","2132.2","agronomist","http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2","0.468396","0.402171","0.494356","False","False","alternative_not_used","False"
"M213303","213303","Floriculturist","2","6112.1","arboriculturist","http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169","0.459069","0.433072","0.338272","False","False","alternative_not_used","False"
"M213303","213303","Floriculturist","3","3141.2.4","botanical technician","http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00","0.428938","0.283211","0.453603","False","False","alternative_not_used","False"
"M213303","213303","Floriculturist","4","2131.4.6.1","curator of horticulture","http://data.europa.eu/esco/occupation/cc9fcab5-a5c6-4cc9-9606-cbcc2852537f","0.401654","0.240526","0.51826","False","False","alternative_not_used","False"
"M213303","213303","Floriculturist","5","2131.4.5","botanicals specialist","http://data.europa.eu/esco/occupation/c5328083-eda0-4ca8-b9cb-99a46e73a9bc","0.384203","0.306619","0.483224","False","False","alternative_not_used","False"
"M213303","213303","Floriculturist","6","5142.8","pedicurist","http://data.europa.eu/esco/occupation/489b9a38-89a2-425c-95b9-79cec66379e1","0.37789","0.415956","0.235463","False","False","alternative_not_used","False"
"M213303","213303","Floriculturist","7","2230.1","aromatherapist","http://data.europa.eu/esco/occupation/754c349d-67d5-48e5-81c1-e84d2fab59d0","0.366698","0.432817","0.276337","False","False","alternative_not_used","False"
"M213303","213303","Floriculturist","8","2131.4.6","botanist","http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45","0.362339","0.26895","0.42415","False","False","alternative_not_used","False"
"M213304","213304","Horticulturist/Arborist","1","6112.1","arboriculturist","http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169","0.695648","0.779761","0.587908","False","True","selected","False"
"M213304","213304","Horticulturist/Arborist","2","9214.2","horticulture worker","http://data.europa.eu/esco/occupation/1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883","0.618483","0.661127","0.536914","False","False","alternative_not_used","False"
"M213304","213304","Horticulturist/Arborist","3","2131.4.6.1","curator of horticulture","http://data.europa.eu/esco/occupation/cc9fcab5-a5c6-4cc9-9606-cbcc2852537f","0.613051","0.629759","0.572848","False","False","alternative_not_used","False"
"M213304","213304","Horticulturist/Arborist","4","3141.2.4","botanical technician","http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00","0.550165","0.495977","0.539038","False","False","alternative_not_used","False"
"M213304","213304","Horticulturist/Arborist","5","6113.6","tree surgeon","http://data.europa.eu/esco/occupation/fa30c1cb-dbc5-409c-8124-7284592b123c","0.54919","0.564741","0.491664","False","False","alternative_not_used","False"
"M213304","213304","Horticulturist/Arborist","6","6113.2","horticulture production manager","http://data.europa.eu/esco/occupation/d36b66f8-c08a-4416-953b-62c271ca7509","0.536652","0.520889","0.50345","False","False","alternative_not_used","False"
"M213304","213304","Horticulturist/Arborist","7","6113.3","horticulture production team leader","http://data.europa.eu/esco/occupation/8e24c53a-9dc6-46d1-986b-48a93f20df2a","0.516771","0.498085","0.492211","False","False","alternative_not_used","False"
"M213304","213304","Horticulturist/Arborist","8","9215.1","forest worker","http://data.europa.eu/esco/occupation/773cf1de-50a4-42e7-bab1-e68dcbae3f54","0.51016","0.554601","0.461233","False","False","alternative_not_used","False"
"M213305","213305","Wood Analyst","1","2149.11.2","wood technology engineer","http://data.europa.eu/esco/occupation/35cf772d-bbc9-4eb4-9ca6-5f982649d436","0.675726","0.772532","0.56102","False","True","selected","False"
"M213305","213305","Wood Analyst","2","1219.5.5","wood factory manager","http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5","0.630339","0.691976","0.526716","False","False","alternative_not_used","False"
"M213305","213305","Wood Analyst","3","3122.4.16","wood production supervisor","http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d","0.613283","0.744133","0.493273","False","False","alternative_not_used","False"
"M213305","213305","Wood Analyst","4","7316.1.4","wood painter","http://data.europa.eu/esco/occupation/96186698-f79d-423a-9652-a2a58085d5f1","0.599454","0.706465","0.417775","False","False","alternative_not_used","False"
"M213305","213305","Wood Analyst","5","3122.3.8","wood assembly supervisor","http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec","0.584062","0.64443","0.521244","False","False","alternative_not_used","False"
"M213305","213305","Wood Analyst","6","3323.5","timber trader","http://data.europa.eu/esco/occupation/c3dc576e-2a58-4481-9b6f-9853067af8ea","0.569633","0.603833","0.490618","False","False","alternative_not_used","False"
"M213305","213305","Wood Analyst","7","7521.2","wood treater","http://data.europa.eu/esco/occupation/b0cb4f78-c361-48cf-97aa-25104ac2647c","0.568678","0.582375","0.538002","False","False","alternative_not_used","False"
"M213305","213305","Wood Analyst","8","7543.8.1","engineered wood board grader","http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70","0.550501","0.612185","0.501883","False","False","alternative_not_used","False"
"M213306","213306","Animal Scientist","1","2250.9","veterinary scientist","http://data.europa.eu/esco/occupation/557f9ccc-4e46-4bb2-8d20-272cd978b152","0.775563","0.857758","0.638877","False","True","selected","False"
"M213306","213306","Animal Scientist","2","2132.1","agricultural scientist","http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044","0.650241","0.633784","0.636637","False","False","alternative_not_used","False"
"M213306","213306","Animal Scientist","3","2133.3","conservation scientist","http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a","0.623213","0.679751","0.43701","True","False","alternative_not_used","False"
"M213306","213306","Animal Scientist","4","2131.2","animal feed nutritionist","http://data.europa.eu/esco/occupation/e97ce81a-cf24-4012-b39e-f87bedc5b450","0.620466","0.605473","0.650657","False","False","alternative_not_used","False"
"M213306","213306","Animal Scientist","5","2131.1","animal behaviourist","http://data.europa.eu/esco/occupation/7daa8fed-9a78-4fe2-afc2-153fc423040b","0.613921","0.656533","0.546768","False","False","alternative_not_used","False"
"M213306","213306","Animal Scientist","6","2131.4","biologist","http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217","0.610174","0.728419","0.437449","False","False","alternative_not_used","False"
"M213306","213306","Animal Scientist","7","2133.7","environmental scientist","http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094","0.607236","0.66313","0.401919","True","False","alternative_not_used","False"
"M213306","213306","Animal Scientist","8","2250.4","animal therapist","http://data.europa.eu/esco/occupation/0b2d3242-22a3-4de5-bd29-efd39cdf2c31","0.606006","0.673669","0.474419","False","False","alternative_not_used","False"
"M213307","213307","Environmental Research Scientist","1","2133.7","environmental scientist","http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094","0.865795","0.946899","0.719689","True","True","selected","False"
"M213307","213307","Environmental Research Scientist","2","2133.3","conservation scientist","http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a","0.739933","0.756978","0.6314","True","False","alternative_not_used","False"
"M213307","213307","Environmental Research Scientist","3","2143.2","environmental expert","http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510","0.724044","0.818398","0.541115","False","False","alternative_not_used","False"
"M213307","213307","Environmental Research Scientist","4","2114.1.1","environmental geologist","http://data.europa.eu/esco/occupation/92efb42f-6b0a-44d8-94ea-0141555e6c3b","0.700866","0.760039","0.535752","False","False","alternative_not_used","False"
"M213307","213307","Environmental Research Scientist","5","2133.5","ecologist","http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28","0.700384","0.702952","0.595582","True","False","alternative_not_used","False"
"M213307","213307","Environmental Research Scientist","6","2143.1","environmental engineer","http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968","0.684894","0.770439","0.565108","False","False","alternative_not_used","False"
"M213307","213307","Environmental Research Scientist","7","2133.15","environmental technician","http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b","0.667597","0.731169","0.513914","True","False","alternative_not_used","False"
"M213307","213307","Environmental Research Scientist","8","5113.1.1","environmental education officer","http://data.europa.eu/esco/occupation/1185cfe1-49a7-44a7-8dee-45b2f36727f9","0.656683","0.705089","0.561688","False","False","alternative_not_used","False"
"M213308","213308","Conservation Officer","1","2133.9","nature conservation officer","http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319","0.94","0.918897","0.829479","True","True","selected","False"
"M213308","213308","Conservation Officer","2","2133.3","conservation scientist","http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a","0.759385","0.769448","0.709237","True","False","alternative_not_used","False"
